preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Books are,toys.,books,toy,60,"[(-15.481353759765625, -7.7406768798828125, [-13.7762451171875, -1.705108642578125]), (-14.397140502929688, -7.198570251464844, [-12.403213500976562, -1.993927001953125]), (-14.052047729492188, -7.026023864746094, [-12.159553527832031, -1.8924942016601562]), (-14.003692626953125, -7.0018463134765625, [-12.040176391601562, -1.9635162353515625]), (-15.141807556152344, -7.570903778076172, [-13.124046325683594, -2.01776123046875])]",354823168,gpt2-medium
A robin is a,bird.,robin,bird,1,"[(-5.1547393798828125, -2.5773696899414062, [-2.5976715087890625, -2.55706787109375]), (-4.9438018798828125, -2.4719009399414062, [-1.9253387451171875, -3.018463134765625]), (-5.192497253417969, -2.5962486267089844, [-1.9388580322265625, -3.2536392211914062]), (-3.1741409301757812, -1.5870704650878906, [-0.9244842529296875, -2.2496566772460938]), (-4.684886932373047, -2.3424434661865234, [-2.1481094360351562, -2.5367774963378906])]",354823168,gpt2-medium
A sparrow is a,bird.,sparrow,bird,2,"[(-6.5008544921875, -3.25042724609375, [-1.9342880249023438, -4.566566467285156]), (-5.288825988769531, -2.6444129943847656, [-2.4576416015625, -2.8311843872070312]), (-5.427558898925781, -2.7137794494628906, [-2.4570693969726562, -2.970489501953125]), (-6.853527069091797, -3.4267635345458984, [-2.676483154296875, -4.177043914794922]), (-5.133068084716797, -2.5665340423583984, [-1.8803329467773438, -3.252735137939453])]",354823168,gpt2-medium
A bluejay is a,bird.,bluejay,bird,3,"[(-9.620098114013672, -4.810049057006836, [-6.535652160644531, -3.0844459533691406]), (-7.187530517578125, -3.5937652587890625, [-4.717704772949219, -2.4698257446289062]), (-8.278881072998047, -4.139440536499023, [-5.5012359619140625, -2.7776451110839844]), (-7.200946807861328, -3.600473403930664, [-3.7431907653808594, -3.4577560424804688]), (-6.7998809814453125, -3.3999404907226562, [-3.900299072265625, -2.8995819091796875])]",354823168,gpt2-medium
A bluebird is a,bird.,bluebird,bird,4,"[(-6.7849578857421875, -3.3924789428710938, [-2.6658554077148438, -4.119102478027344]), (-8.333053588867188, -4.166526794433594, [-2.006439208984375, -6.3266143798828125]), (-9.080055236816406, -4.540027618408203, [-3.3235626220703125, -5.756492614746094]), (-5.819499969482422, -2.909749984741211, [-1.8969497680664062, -3.9225502014160156]), (-8.160747528076172, -4.080373764038086, [-2.0038299560546875, -6.156917572021484])]",354823168,gpt2-medium
A canary is a,bird.,canary,bird,5,"[(-8.973159790039062, -4.486579895019531, [-5.9286346435546875, -3.044525146484375]), (-8.394966125488281, -4.197483062744141, [-4.881584167480469, -3.5133819580078125]), (-9.117324829101562, -4.558662414550781, [-5.366065979003906, -3.7512588500976562]), (-7.600624084472656, -3.800312042236328, [-4.68414306640625, -2.9164810180664062]), (-9.463371276855469, -4.731685638427734, [-6.433135986328125, -3.0302352905273438])]",354823168,gpt2-medium
A blackbird is a,bird.,blackbird,bird,6,"[(-6.932109832763672, -3.466054916381836, [-1.668487548828125, -5.263622283935547]), (-7.672168731689453, -3.8360843658447266, [-1.9970932006835938, -5.675075531005859]), (-7.810920715332031, -3.9054603576660156, [-1.9892578125, -5.821662902832031]), (-9.13018798828125, -4.565093994140625, [-2.5762062072753906, -6.553981781005859]), (-6.144550323486328, -3.072275161743164, [-1.2494964599609375, -4.895053863525391])]",354823168,gpt2-medium
A dove is a,bird.,dove,bird,7,"[(-4.580207824707031, -2.2901039123535156, [-1.5854415893554688, -2.9947662353515625]), (-5.8837890625, -2.94189453125, [-2.278289794921875, -3.605499267578125]), (-5.4510650634765625, -2.7255325317382812, [-2.2847747802734375, -3.166290283203125]), (-6.873828887939453, -3.4369144439697266, [-2.6458358764648438, -4.227993011474609]), (-5.890998840332031, -2.9454994201660156, [-2.707000732421875, -3.1839981079101562])]",354823168,gpt2-medium
A lark is a,bird.,lark,bird,8,"[(-6.15789794921875, -3.078948974609375, [-3.3955307006835938, -2.7623672485351562]), (-5.915042877197266, -2.957521438598633, [-3.1504058837890625, -2.764636993408203]), (-6.011650085449219, -3.0058250427246094, [-3.1215133666992188, -2.89013671875]), (-7.491790771484375, -3.7458953857421875, [-4.255378723144531, -3.2364120483398438]), (-7.665187835693359, -3.8325939178466797, [-3.9921112060546875, -3.673076629638672])]",354823168,gpt2-medium
A swallow is a,bird.,swallow,bird,9,"[(-6.08502197265625, -3.042510986328125, [-2.79266357421875, -3.2923583984375]), (-7.744453430175781, -3.8722267150878906, [-5.0387115478515625, -2.7057418823242188]), (-8.42605972290039, -4.213029861450195, [-4.65655517578125, -3.7695045471191406]), (-7.7442474365234375, -3.8721237182617188, [-5.213386535644531, -2.5308609008789062]), (-6.910774230957031, -3.4553871154785156, [-3.7458572387695312, -3.1649169921875])]",354823168,gpt2-medium
A parakeet is a,bird.,parakeet,bird,10,"[(-7.765373229980469, -3.8826866149902344, [-2.6868820190429688, -5.0784912109375]), (-6.7312164306640625, -3.3656082153320312, [-2.651824951171875, -4.0793914794921875]), (-6.941436767578125, -3.4707183837890625, [-2.5949325561523438, -4.346504211425781]), (-7.200347900390625, -3.6001739501953125, [-2.3229141235351562, -4.877433776855469]), (-7.036766052246094, -3.518383026123047, [-2.3274765014648438, -4.70928955078125])]",354823168,gpt2-medium
An oriole is a,bird.,oriole,bird,11,"[(-7.774158477783203, -3.8870792388916016, [-4.073661804199219, -3.7004966735839844]), (-7.937568664550781, -3.9687843322753906, [-4.6712646484375, -3.2663040161132812]), (-9.353759765625, -4.6768798828125, [-5.249603271484375, -4.104156494140625]), (-7.094627380371094, -3.547313690185547, [-3.8713531494140625, -3.2232742309570312]), (-7.321754455566406, -3.660877227783203, [-3.7153549194335938, -3.6063995361328125])]",354823168,gpt2-medium
A mockingbird is a,bird.,mockingbird,bird,12,"[(-6.455753326416016, -3.227876663208008, [-0.7839317321777344, -5.671821594238281]), (-7.29412841796875, -3.647064208984375, [-1.9006729125976562, -5.393455505371094]), (-6.28167724609375, -3.140838623046875, [-1.4377212524414062, -4.843955993652344]), (-6.48779296875, -3.243896484375, [-1.1594390869140625, -5.3283538818359375]), (-6.174003601074219, -3.0870018005371094, [-1.3683853149414062, -4.8056182861328125])]",354823168,gpt2-medium
A redbird is a,bird.,redbird,bird,13,"[(-7.1783599853515625, -3.5891799926757812, [-1.85498046875, -5.3233795166015625]), (-6.856285095214844, -3.428142547607422, [-2.4407730102539062, -4.4155120849609375]), (-6.564476013183594, -3.282238006591797, [-2.0160446166992188, -4.548431396484375]), (-7.323032379150391, -3.6615161895751953, [-2.666351318359375, -4.656681060791016]), (-7.429042816162109, -3.7145214080810547, [-2.6517181396484375, -4.777324676513672])]",354823168,gpt2-medium
A wren is a,bird.,wren,bird,14,"[(-7.620113372802734, -3.810056686401367, [-3.1914520263671875, -4.428661346435547]), (-7.225551605224609, -3.6127758026123047, [-2.1995162963867188, -5.026035308837891]), (-7.142650604248047, -3.5713253021240234, [-2.5463180541992188, -4.596332550048828]), (-6.5303497314453125, -3.2651748657226562, [-2.2088165283203125, -4.321533203125]), (-7.325187683105469, -3.6625938415527344, [-3.5858306884765625, -3.7393569946289062])]",354823168,gpt2-medium
A finch is a,bird.,finch,bird,15,"[(-7.501407623291016, -3.750703811645508, [-3.7849349975585938, -3.716472625732422]), (-7.170707702636719, -3.5853538513183594, [-3.099609375, -4.071098327636719]), (-7.91009521484375, -3.955047607421875, [-3.13262939453125, -4.7774658203125]), (-5.444419860839844, -2.722209930419922, [-2.3043060302734375, -3.1401138305664062]), (-5.669075012207031, -2.8345375061035156, [-2.0007171630859375, -3.6683578491210938])]",354823168,gpt2-medium
A starling is a,bird.,starling,bird,16,"[(-7.826091766357422, -3.913045883178711, [-3.489501953125, -4.336589813232422]), (-7.478759765625, -3.7393798828125, [-3.358245849609375, -4.120513916015625]), (-7.251148223876953, -3.6255741119384766, [-2.62689208984375, -4.624256134033203]), (-8.335182189941406, -4.167591094970703, [-4.139503479003906, -4.1956787109375]), (-7.0048828125, -3.50244140625, [-3.404571533203125, -3.600311279296875])]",354823168,gpt2-medium
A cardinal is a,bird.,cardinal,bird,17,"[(-8.895004272460938, -4.447502136230469, [-6.8255157470703125, -2.069488525390625]), (-9.997299194335938, -4.998649597167969, [-7.5163116455078125, -2.480987548828125]), (-9.821430206298828, -4.910715103149414, [-7.07232666015625, -2.749103546142578]), (-9.80828857421875, -4.904144287109375, [-7.830101013183594, -1.9781875610351562]), (-9.914276123046875, -4.9571380615234375, [-7.153053283691406, -2.7612228393554688])]",354823168,gpt2-medium
An eagle is a,bird.,eagle,bird,18,"[(-4.783470153808594, -2.391735076904297, [-2.409149169921875, -2.3743209838867188]), (-6.571552276611328, -3.285776138305664, [-2.227325439453125, -4.344226837158203]), (-6.413455963134766, -3.206727981567383, [-2.1147537231445312, -4.298702239990234]), (-4.792427062988281, -2.3962135314941406, [-1.8488388061523438, -2.9435882568359375]), (-5.36737060546875, -2.683685302734375, [-1.4698104858398438, -3.8975601196289062])]",354823168,gpt2-medium
A hummingbird is a,bird.,hummingbird,bird,19,"[(-6.18133544921875, -3.090667724609375, [-1.6855545043945312, -4.495780944824219]), (-6.769538879394531, -3.3847694396972656, [-2.0057220458984375, -4.763816833496094]), (-6.274509429931641, -3.1372547149658203, [-1.5002212524414062, -4.774288177490234]), (-6.787513732910156, -3.393756866455078, [-2.2311019897460938, -4.5564117431640625]), (-6.63934326171875, -3.319671630859375, [-2.3869171142578125, -4.2524261474609375])]",354823168,gpt2-medium
A seagull is a,bird.,seagull,bird,20,"[(-7.008892059326172, -3.504446029663086, [-2.2272567749023438, -4.781635284423828]), (-7.62274169921875, -3.811370849609375, [-2.9841690063476562, -4.638572692871094]), (-6.6929473876953125, -3.3464736938476562, [-2.483367919921875, -4.2095794677734375]), (-7.533222198486328, -3.766611099243164, [-2.7482681274414062, -4.784954071044922]), (-6.629261016845703, -3.3146305084228516, [-2.489227294921875, -4.140033721923828])]",354823168,gpt2-medium
A woodpecker is a,bird.,woodpecker,bird,21,"[(-8.292861938476562, -4.146430969238281, [-3.4552841186523438, -4.837577819824219]), (-6.2348785400390625, -3.1174392700195312, [-2.1038742065429688, -4.131004333496094]), (-6.297122955322266, -3.148561477661133, [-1.8099136352539062, -4.487209320068359]), (-6.4845123291015625, -3.2422561645507812, [-2.160888671875, -4.3236236572265625]), (-8.445335388183594, -4.222667694091797, [-2.8732376098632812, -5.5720977783203125])]",354823168,gpt2-medium
A pigeon is a,bird.,pigeon,bird,22,"[(-3.8637542724609375, -1.9318771362304688, [-1.9817352294921875, -1.88201904296875]), (-4.0542755126953125, -2.0271377563476562, [-2.2597427368164062, -1.7945327758789062]), (-3.867584228515625, -1.9337921142578125, [-2.0617599487304688, -1.8058242797851562]), (-3.8878707885742188, -1.9439353942871094, [-1.8661422729492188, -2.021728515625]), (-4.8408660888671875, -2.4204330444335938, [-2.6840133666992188, -2.1568527221679688])]",354823168,gpt2-medium
A thrush is a,bird.,thrush,bird,23,"[(-8.216621398925781, -4.108310699462891, [-3.997894287109375, -4.218727111816406]), (-8.784889221191406, -4.392444610595703, [-5.280326843261719, -3.5045623779296875]), (-8.653358459472656, -4.326679229736328, [-5.6576995849609375, -2.9956588745117188]), (-8.051658630371094, -4.025829315185547, [-3.33184814453125, -4.719810485839844]), (-8.021060943603516, -4.010530471801758, [-3.9878158569335938, -4.033245086669922])]",354823168,gpt2-medium
A falcon is a,bird.,falcon,bird,24,"[(-4.268280029296875, -2.1341400146484375, [-1.6487808227539062, -2.6194992065429688]), (-5.439125061035156, -2.719562530517578, [-1.983062744140625, -3.4560623168945312]), (-5.543174743652344, -2.771587371826172, [-1.535552978515625, -4.007621765136719]), (-5.307445526123047, -2.6537227630615234, [-1.6682815551757812, -3.6391639709472656]), (-6.302452087402344, -3.151226043701172, [-2.1254806518554688, -4.176971435546875])]",354823168,gpt2-medium
A crow is a,bird.,crow,bird,25,"[(-4.7888946533203125, -2.3944473266601562, [-1.6668243408203125, -3.1220703125]), (-3.9590377807617188, -1.9795188903808594, [-1.9452743530273438, -2.013763427734375]), (-4.252021789550781, -2.1260108947753906, [-2.1403732299804688, -2.1116485595703125]), (-5.193138122558594, -2.596569061279297, [-2.2571563720703125, -2.9359817504882812]), (-6.151664733886719, -3.0758323669433594, [-2.1004104614257812, -4.0512542724609375])]",354823168,gpt2-medium
A hawk is a,bird.,hawk,bird,26,"[(-5.4433441162109375, -2.7216720581054688, [-2.35931396484375, -3.0840301513671875]), (-6.22088623046875, -3.110443115234375, [-2.7073211669921875, -3.5135650634765625]), (-5.452312469482422, -2.726156234741211, [-2.211395263671875, -3.240917205810547]), (-4.8616485595703125, -2.4308242797851562, [-2.3840789794921875, -2.477569580078125]), (-4.67034912109375, -2.335174560546875, [-1.9442138671875, -2.72613525390625])]",354823168,gpt2-medium
A raven is a,bird.,raven,bird,27,"[(-5.312740325927734, -2.656370162963867, [-2.580078125, -2.7326622009277344]), (-6.551460266113281, -3.2757301330566406, [-2.9837493896484375, -3.5677108764648438]), (-6.049480438232422, -3.024740219116211, [-2.4107131958007812, -3.6387672424316406]), (-7.473667144775391, -3.7368335723876953, [-3.1546630859375, -4.319004058837891]), (-6.350059509277344, -3.175029754638672, [-2.86810302734375, -3.4819564819335938])]",354823168,gpt2-medium
A goldfinch is a,bird.,goldfinch,bird,28,"[(-7.9413604736328125, -3.9706802368164062, [-3.150360107421875, -4.7910003662109375]), (-8.448699951171875, -4.2243499755859375, [-3.3989105224609375, -5.0497894287109375]), (-8.133216857910156, -4.066608428955078, [-3.4189682006835938, -4.7142486572265625]), (-6.546180725097656, -3.273090362548828, [-2.4277267456054688, -4.1184539794921875]), (-7.435585021972656, -3.717792510986328, [-1.8559494018554688, -5.5796356201171875])]",354823168,gpt2-medium
A parrot is a,bird.,parrot,bird,29,"[(-5.237480163574219, -2.6187400817871094, [-1.5688705444335938, -3.668609619140625]), (-5.889690399169922, -2.944845199584961, [-2.5511207580566406, -3.3385696411132812]), (-5.592559814453125, -2.7962799072265625, [-2.3894882202148438, -3.2030715942382812]), (-7.3252716064453125, -3.6626358032226562, [-2.3560333251953125, -4.96923828125]), (-5.841850280761719, -2.9209251403808594, [-1.82440185546875, -4.017448425292969])]",354823168,gpt2-medium
A sandpiper is a,bird.,sandpiper,bird,30,"[(-6.424293518066406, -3.212146759033203, [-1.8566055297851562, -4.56768798828125]), (-5.473243713378906, -2.736621856689453, [-2.11456298828125, -3.3586807250976562]), (-6.693397521972656, -3.346698760986328, [-2.427978515625, -4.265419006347656]), (-6.6236572265625, -3.31182861328125, [-1.71881103515625, -4.90484619140625]), (-6.567474365234375, -3.2837371826171875, [-2.3171234130859375, -4.2503509521484375])]",354823168,gpt2-medium
A pheasant is a,bird.,pheasant,bird,31,"[(-7.7908782958984375, -3.8954391479492188, [-3.1993255615234375, -4.591552734375]), (-6.880561828613281, -3.4402809143066406, [-2.7190399169921875, -4.161521911621094]), (-6.758399963378906, -3.379199981689453, [-2.4076385498046875, -4.350761413574219]), (-8.182334899902344, -4.091167449951172, [-2.9506912231445312, -5.2316436767578125]), (-7.8824615478515625, -3.9412307739257812, [-3.5960235595703125, -4.28643798828125])]",354823168,gpt2-medium
A catbird is a,bird.,catbird,bird,32,"[(-4.637718200683594, -2.318859100341797, [-1.6312255859375, -3.0064926147460938]), (-7.344486236572266, -3.672243118286133, [-2.52984619140625, -4.814640045166016]), (-7.00555419921875, -3.502777099609375, [-1.687835693359375, -5.317718505859375]), (-8.086074829101562, -4.043037414550781, [-2.5869522094726562, -5.499122619628906]), (-6.282737731933594, -3.141368865966797, [-1.9596290588378906, -4.323108673095703])]",354823168,gpt2-medium
A crane is a,bird.,crane,bird,33,"[(-10.274253845214844, -5.137126922607422, [-6.003944396972656, -4.2703094482421875]), (-12.39261245727539, -6.196306228637695, [-8.048553466796875, -4.344058990478516]), (-11.505279541015625, -5.7526397705078125, [-7.906379699707031, -3.5988998413085938]), (-10.729232788085938, -5.364616394042969, [-7.737548828125, -2.9916839599609375]), (-9.699974060058594, -4.849987030029297, [-6.7758331298828125, -2.9241409301757812])]",354823168,gpt2-medium
