preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Animals are,toys.,animals,toy,58,"[(-7.929988384246826, -3.964994192123413, [-7.570881366729736, -0.35910701751708984]), (-8.21049165725708, -4.10524582862854, [-7.809726238250732, -0.40076541900634766]), (-8.299882411956787, -4.1499412059783936, [-7.623108386993408, -0.6767740249633789]), (-8.10399580001831, -4.051997900009155, [-7.723860263824463, -0.38013553619384766]), (-9.494741439819336, -4.747370719909668, [-8.390523910522461, -1.104217529296875])]",66985530,distilbert-base-uncased
A tennis racket is a,toy.,tennis racket,toy,59,"[(-7.342256546020508, -3.671128273010254, [-6.443429946899414, -0.8988265991210938]), (-7.5350470542907715, -3.7675235271453857, [-6.820271968841553, -0.7147750854492188]), (-5.878087043762207, -2.9390435218811035, [-5.461407661437988, -0.41667938232421875]), (-8.128740310668945, -4.064370155334473, [-7.123564720153809, -1.0051755905151367]), (-7.374309062957764, -3.687154531478882, [-6.601222515106201, -0.7730865478515625])]",66985530,distilbert-base-uncased
Books are,toys.,books,toy,60,"[(-12.031600952148438, -6.015800476074219, [-11.739289283752441, -0.2923116683959961]), (-12.07923698425293, -6.039618492126465, [-11.227191925048828, -0.8520450592041016]), (-10.960750579833984, -5.480375289916992, [-10.017468452453613, -0.9432821273803711]), (-12.094850540161133, -6.047425270080566, [-11.26759147644043, -0.8272590637207031]), (-12.030461311340332, -6.015230655670166, [-11.587188720703125, -0.44327259063720703])]",66985530,distilbert-base-uncased
A robin is a,bird.,robin,bird,1,"[(-2.6031007766723633, -1.3015503883361816, [-2.145191192626953, -0.45790958404541016]), (-3.8198890686035156, -1.9099445343017578, [-3.509932518005371, -0.30995655059814453]), (-4.128273963928223, -2.0641369819641113, [-3.2301292419433594, -0.8981447219848633]), (-2.6600284576416016, -1.3300142288208008, [-2.417104721069336, -0.24292373657226562]), (-3.443352699279785, -1.7216763496398926, [-2.823638916015625, -0.6197137832641602])]",66985530,distilbert-base-uncased
A sparrow is a,bird.,sparrow,bird,2,"[(-0.8869009017944336, -0.4434504508972168, [-0.6191492080688477, -0.26775169372558594]), (-1.1449098587036133, -0.5724549293518066, [-0.7598724365234375, -0.3850374221801758]), (-1.097489356994629, -0.5487446784973145, [-0.8122472763061523, -0.28524208068847656]), (-1.5322980880737305, -0.7661490440368652, [-1.2948169708251953, -0.23748111724853516]), (-1.4566049575805664, -0.7283024787902832, [-1.0688018798828125, -0.3878030776977539])]",66985530,distilbert-base-uncased
A bluejay is a,bird.,bluejay,bird,3,"[(-1.8110570907592773, -0.9055285453796387, [-1.5229406356811523, -0.288116455078125]), (-2.0912723541259766, -1.0456361770629883, [-1.7150592803955078, -0.37621307373046875]), (-3.1187353134155273, -1.5593676567077637, [-2.3021631240844727, -0.8165721893310547]), (-4.026210784912109, -2.0131053924560547, [-3.254788398742676, -0.7714223861694336]), (-2.0393552780151367, -1.0196776390075684, [-1.5702276229858398, -0.4691276550292969])]",66985530,distilbert-base-uncased
A bluebird is a,bird.,bluebird,bird,4,"[(-1.016291618347168, -0.508145809173584, [-0.520721435546875, -0.49557018280029297]), (-0.626739501953125, -0.3133697509765625, [-0.20142745971679688, -0.4253120422363281]), (-0.7941808700561523, -0.39709043502807617, [-0.4901876449584961, -0.30399322509765625]), (-0.6774158477783203, -0.33870792388916016, [-0.3331146240234375, -0.3443012237548828]), (-0.5636911392211914, -0.2818455696105957, [-0.3829202651977539, -0.1807708740234375])]",66985530,distilbert-base-uncased
A canary is a,bird.,canary,bird,5,"[(-3.3295345306396484, -1.6647672653198242, [-3.062716484069824, -0.2668180465698242]), (-2.106869697570801, -1.0534348487854004, [-1.8016119003295898, -0.30525779724121094]), (-2.54856014251709, -1.274280071258545, [-1.6653423309326172, -0.8832178115844727]), (-2.039858818054199, -1.0199294090270996, [-1.7442140579223633, -0.29564476013183594]), (-2.2610416412353516, -1.1305208206176758, [-1.8198957443237305, -0.4411458969116211])]",66985530,distilbert-base-uncased
A blackbird is a,bird.,blackbird,bird,6,"[(-0.8470239639282227, -0.42351198196411133, [-0.4293375015258789, -0.41768646240234375]), (-0.746739387512207, -0.3733696937561035, [-0.4340381622314453, -0.3127012252807617]), (-1.455643653869629, -0.7278218269348145, [-1.3082609176635742, -0.1473827362060547]), (-0.5739545822143555, -0.28697729110717773, [-0.38690185546875, -0.18705272674560547]), (-1.3144750595092773, -0.6572375297546387, [-0.9509983062744141, -0.3634767532348633])]",66985530,distilbert-base-uncased
A dove is a,bird.,dove,bird,7,"[(-1.1703405380249023, -0.5851702690124512, [-0.5944919586181641, -0.5758485794067383]), (-2.266630172729492, -1.133315086364746, [-1.9103202819824219, -0.3563098907470703]), (-1.6403732299804688, -0.8201866149902344, [-1.065277099609375, -0.5750961303710938]), (-1.6927413940429688, -0.8463706970214844, [-0.777827262878418, -0.9149141311645508]), (-1.8313016891479492, -0.9156508445739746, [-1.5257110595703125, -0.3055906295776367])]",66985530,distilbert-base-uncased
A lark is a,bird.,lark,bird,8,"[(-3.944244384765625, -1.9721221923828125, [-3.298670768737793, -0.645573616027832]), (-1.651376724243164, -0.825688362121582, [-1.435439109802246, -0.21593761444091797]), (-1.1561403274536133, -0.5780701637268066, [-0.9634590148925781, -0.19268131256103516]), (-3.475142478942871, -1.7375712394714355, [-3.2914791107177734, -0.18366336822509766]), (-1.7846736907958984, -0.8923368453979492, [-1.1913776397705078, -0.5932960510253906])]",66985530,distilbert-base-uncased
A swallow is a,bird.,swallow,bird,9,"[(-2.9515371322631836, -1.4757685661315918, [-2.734339714050293, -0.21719741821289062]), (-2.426481246948242, -1.213240623474121, [-1.2187871932983398, -1.2076940536499023]), (-1.1781721115112305, -0.5890860557556152, [-0.921452522277832, -0.25671958923339844]), (-1.689265251159668, -0.844632625579834, [-1.300790786743164, -0.3884744644165039]), (-2.7176265716552734, -1.3588132858276367, [-2.251641273498535, -0.4659852981567383])]",66985530,distilbert-base-uncased
A parakeet is a,bird.,parakeet,bird,10,"[(-1.8468561172485352, -0.9234280586242676, [-1.752610206604004, -0.09424591064453125]), (-2.216165542602539, -1.1080827713012695, [-1.9938936233520508, -0.22227191925048828]), (-2.0676755905151367, -1.0338377952575684, [-1.785623550415039, -0.28205204010009766]), (-1.8866701126098633, -0.9433350563049316, [-1.7478446960449219, -0.1388254165649414]), (-1.2028703689575195, -0.6014351844787598, [-0.9303493499755859, -0.2725210189819336])]",66985530,distilbert-base-uncased
An oriole is a,bird.,oriole,bird,11,"[(-5.186060905456543, -2.5930304527282715, [-4.89952278137207, -0.28653812408447266]), (-4.3468427658081055, -2.1734213829040527, [-4.059706687927246, -0.2871360778808594]), (-3.447617530822754, -1.723808765411377, [-3.103365898132324, -0.3442516326904297]), (-6.033807277679443, -3.0169036388397217, [-5.513448238372803, -0.5203590393066406]), (-5.124059677124023, -2.5620298385620117, [-4.798837661743164, -0.3252220153808594])]",66985530,distilbert-base-uncased
A mockingbird is a,bird.,mockingbird,bird,12,"[(-1.2695856094360352, -0.6347928047180176, [-0.9784107208251953, -0.29117488861083984]), (-1.0176515579223633, -0.5088257789611816, [-0.8909626007080078, -0.12668895721435547]), (-0.6074190139770508, -0.3037095069885254, [-0.3507118225097656, -0.25670719146728516]), (-0.8131752014160156, -0.4065876007080078, [-0.6133871078491211, -0.19978809356689453]), (-0.7009830474853516, -0.3504915237426758, [-0.4462099075317383, -0.2547731399536133])]",66985530,distilbert-base-uncased
A redbird is a,bird.,redbird,bird,13,"[(-0.6151924133300781, -0.30759620666503906, [-0.47783565521240234, -0.13735675811767578]), (-1.8916339874267578, -0.9458169937133789, [-1.0633230209350586, -0.8283109664916992]), (-0.7624235153198242, -0.3812117576599121, [-0.43785858154296875, -0.32456493377685547]), (-0.929020881652832, -0.464510440826416, [-0.5691747665405273, -0.3598461151123047]), (-1.0141525268554688, -0.5070762634277344, [-0.6006641387939453, -0.41348838806152344])]",66985530,distilbert-base-uncased
A wren is a,bird.,wren,bird,14,"[(-2.917435646057129, -1.4587178230285645, [-2.6810531616210938, -0.23638248443603516]), (-2.142937660217285, -1.0714688301086426, [-1.9566659927368164, -0.18627166748046875]), (-2.159229278564453, -1.0796146392822266, [-1.5570192337036133, -0.6022100448608398]), (-2.979778289794922, -1.489889144897461, [-1.6577253341674805, -1.3220529556274414]), (-3.0586681365966797, -1.5293340682983398, [-2.5631675720214844, -0.4955005645751953])]",66985530,distilbert-base-uncased
A finch is a,bird.,finch,bird,15,"[(-1.1882085800170898, -0.5941042900085449, [-0.7908935546875, -0.39731502532958984]), (-1.3950624465942383, -0.6975312232971191, [-1.0306024551391602, -0.3644599914550781]), (-1.4107513427734375, -0.7053756713867188, [-0.9519062042236328, -0.4588451385498047]), (-2.886172294616699, -1.4430861473083496, [-2.5869216918945312, -0.29925060272216797]), (-1.7012271881103516, -0.8506135940551758, [-1.269195556640625, -0.43203163146972656])]",66985530,distilbert-base-uncased
A starling is a,bird.,starling,bird,16,"[(-4.342644214630127, -2.1713221073150635, [-4.109551906585693, -0.2330923080444336]), (-3.604170799255371, -1.8020853996276855, [-3.0107994079589844, -0.5933713912963867]), (-5.425792217254639, -2.7128961086273193, [-4.931351184844971, -0.49444103240966797]), (-2.3073835372924805, -1.1536917686462402, [-1.9813299179077148, -0.3260536193847656]), (-4.048529148101807, -2.0242645740509033, [-3.545654773712158, -0.5028743743896484])]",66985530,distilbert-base-uncased
A cardinal is a,bird.,cardinal,bird,17,"[(-11.690399169921875, -5.8451995849609375, [-11.065155982971191, -0.6252431869506836]), (-10.789840698242188, -5.394920349121094, [-10.485301971435547, -0.3045387268066406]), (-9.501442909240723, -4.750721454620361, [-9.213567733764648, -0.2878751754760742]), (-10.476155281066895, -5.238077640533447, [-9.929298400878906, -0.5468568801879883]), (-9.343055725097656, -4.671527862548828, [-8.721399307250977, -0.6216564178466797])]",66985530,distilbert-base-uncased
An eagle is a,bird.,eagle,bird,18,"[(-0.8764524459838867, -0.43822622299194336, [-0.67071533203125, -0.20573711395263672]), (-1.5352325439453125, -0.7676162719726562, [-1.2259511947631836, -0.3092813491821289]), (-2.1271190643310547, -1.0635595321655273, [-1.0264167785644531, -1.1007022857666016]), (-2.5676469802856445, -1.2838234901428223, [-1.0993223190307617, -1.4683246612548828]), (-0.8101530075073242, -0.4050765037536621, [-0.6373300552368164, -0.1728229522705078])]",66985530,distilbert-base-uncased
A hummingbird is a,bird.,hummingbird,bird,19,"[(-1.3094501495361328, -0.6547250747680664, [-1.1107759475708008, -0.19867420196533203]), (-0.9775543212890625, -0.48877716064453125, [-0.6478071212768555, -0.32974720001220703]), (-0.7648630142211914, -0.3824315071105957, [-0.5861091613769531, -0.17875385284423828]), (-0.9517889022827148, -0.4758944511413574, [-0.6528558731079102, -0.2989330291748047]), (-0.37193965911865234, -0.18596982955932617, [-0.3309774398803711, -0.04096221923828125])]",66985530,distilbert-base-uncased
A seagull is a,bird.,seagull,bird,20,"[(-1.551717758178711, -0.7758588790893555, [-1.2451715469360352, -0.3065462112426758]), (-1.1062393188476562, -0.5531196594238281, [-0.8673610687255859, -0.2388782501220703]), (-1.6694555282592773, -0.8347277641296387, [-1.5520076751708984, -0.1174478530883789]), (-1.5204544067382812, -0.7602272033691406, [-1.0944538116455078, -0.42600059509277344]), (-2.142115592956543, -1.0710577964782715, [-1.7482576370239258, -0.3938579559326172])]",66985530,distilbert-base-uncased
A woodpecker is a,bird.,woodpecker,bird,21,"[(-0.8172693252563477, -0.40863466262817383, [-0.6591291427612305, -0.1581401824951172]), (-1.7110939025878906, -0.8555469512939453, [-1.2280664443969727, -0.48302745819091797]), (-2.2737979888916016, -1.1368989944458008, [-2.0709190368652344, -0.2028789520263672]), (-1.3294868469238281, -0.6647434234619141, [-1.173182487487793, -0.15630435943603516]), (-1.205277442932129, -0.6026387214660645, [-0.9384651184082031, -0.2668123245239258])]",66985530,distilbert-base-uncased
A pigeon is a,bird.,pigeon,bird,22,"[(-1.5810117721557617, -0.7905058860778809, [-1.1399726867675781, -0.4410390853881836]), (-1.5451021194458008, -0.7725510597229004, [-1.2850704193115234, -0.26003170013427734]), (-1.1584339141845703, -0.5792169570922852, [-1.012669563293457, -0.14576435089111328]), (-1.7786636352539062, -0.8893318176269531, [-1.3608179092407227, -0.4178457260131836]), (-1.307260513305664, -0.653630256652832, [-0.834660530090332, -0.47259998321533203])]",66985530,distilbert-base-uncased
A thrush is a,bird.,thrush,bird,23,"[(-1.8542280197143555, -0.9271140098571777, [-1.5852384567260742, -0.26898956298828125]), (-1.7387723922729492, -0.8693861961364746, [-1.4604578018188477, -0.27831459045410156]), (-2.7912464141845703, -1.3956232070922852, [-2.2759313583374023, -0.515315055847168]), (-2.4332456588745117, -1.2166228294372559, [-2.1183595657348633, -0.31488609313964844]), (-2.5654754638671875, -1.2827377319335938, [-1.8708696365356445, -0.694605827331543])]",66985530,distilbert-base-uncased
A falcon is a,bird.,falcon,bird,24,"[(-0.6718168258666992, -0.3359084129333496, [-0.3239326477050781, -0.3478841781616211]), (-2.141341209411621, -1.0706706047058105, [-1.4691162109375, -0.6722249984741211]), (-2.187814712524414, -1.093907356262207, [-1.5053281784057617, -0.6824865341186523]), (-2.4080209732055664, -1.2040104866027832, [-1.4682159423828125, -0.9398050308227539]), (-1.2048883438110352, -0.6024441719055176, [-0.9504709243774414, -0.25441741943359375])]",66985530,distilbert-base-uncased
A crow is a,bird.,crow,bird,25,"[(-2.3624038696289062, -1.1812019348144531, [-1.9405517578125, -0.42185211181640625]), (-1.437326431274414, -0.718663215637207, [-1.237081527709961, -0.20024490356445312]), (-2.40828800201416, -1.20414400100708, [-2.1698360443115234, -0.23845195770263672]), (-2.879155158996582, -1.439577579498291, [-2.513265609741211, -0.3658895492553711]), (-2.759492874145508, -1.379746437072754, [-1.8979501724243164, -0.8615427017211914])]",66985530,distilbert-base-uncased
A hawk is a,bird.,hawk,bird,26,"[(-1.4026775360107422, -0.7013387680053711, [-1.1627674102783203, -0.23991012573242188]), (-2.1632137298583984, -1.0816068649291992, [-1.613551139831543, -0.5496625900268555]), (-1.4467582702636719, -0.7233791351318359, [-1.1547021865844727, -0.2920560836791992]), (-1.3486642837524414, -0.6743321418762207, [-0.9766168594360352, -0.37204742431640625]), (-2.2567291259765625, -1.1283645629882812, [-1.6354951858520508, -0.6212339401245117])]",66985530,distilbert-base-uncased
A raven is a,bird.,raven,bird,27,"[(-2.8611373901367188, -1.4305686950683594, [-2.670919418334961, -0.1902179718017578]), (-2.2935686111450195, -1.1467843055725098, [-1.9939756393432617, -0.2995929718017578]), (-1.9213571548461914, -0.9606785774230957, [-1.7179203033447266, -0.20343685150146484]), (-2.6426849365234375, -1.3213424682617188, [-2.223339080810547, -0.4193458557128906]), (-3.004802703857422, -1.502401351928711, [-2.7999439239501953, -0.20485877990722656])]",66985530,distilbert-base-uncased
A goldfinch is a,bird.,goldfinch,bird,28,"[(-2.274965286254883, -1.1374826431274414, [-1.8845329284667969, -0.39043235778808594]), (-4.67299222946167, -2.336496114730835, [-4.310328006744385, -0.36266422271728516]), (-3.6729602813720703, -1.8364801406860352, [-3.4429969787597656, -0.2299633026123047]), (-3.47802734375, -1.739013671875, [-2.7836875915527344, -0.6943397521972656]), (-2.7636184692382812, -1.3818092346191406, [-2.5457725524902344, -0.21784591674804688])]",66985530,distilbert-base-uncased
A parrot is a,bird.,parrot,bird,29,"[(-2.2224817276000977, -1.1112408638000488, [-2.035024642944336, -0.18745708465576172]), (-1.9965686798095703, -0.9982843399047852, [-1.4995975494384766, -0.49697113037109375]), (-1.8364582061767578, -0.9182291030883789, [-1.6666412353515625, -0.1698169708251953]), (-3.368776321411133, -1.6843881607055664, [-2.550230026245117, -0.8185462951660156]), (-2.2128095626831055, -1.1064047813415527, [-1.6216011047363281, -0.5912084579467773])]",66985530,distilbert-base-uncased
A sandpiper is a,bird.,sandpiper,bird,30,"[(-4.507666110992432, -2.253833055496216, [-4.329293727874756, -0.17837238311767578]), (-4.1997222900390625, -2.0998611450195312, [-3.6970252990722656, -0.5026969909667969]), (-5.537086009979248, -2.768543004989624, [-5.35280179977417, -0.18428421020507812]), (-6.135390281677246, -3.067695140838623, [-5.929076194763184, -0.2063140869140625]), (-4.648242950439453, -2.3241214752197266, [-4.122564315795898, -0.5256786346435547])]",66985530,distilbert-base-uncased
