preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Books are,toys.,books,toy,60,"[(-12.84406852722168, -6.42203426361084, [-12.758447647094727, -0.08562088012695312]), (-6.4513115882873535, -3.2256557941436768, [-6.372650623321533, -0.07866096496582031]), (-7.982198715209961, -3.9910993576049805, [-7.862157821655273, -0.1200408935546875]), (-7.1044206619262695, -3.5522103309631348, [-6.868901252746582, -0.2355194091796875]), (-5.823369979858398, -2.911684989929199, [-5.748624801635742, -0.07474517822265625])]",124697433,roberta-base
A robin is a,bird.,robin,bird,1,"[(-3.1884841918945312, -1.5942420959472656, [-2.985179901123047, -0.20330429077148438]), (-1.4758186340332031, -0.7379093170166016, [-1.2164077758789062, -0.2594108581542969]), (-3.2494354248046875, -1.6247177124023438, [-3.1879959106445312, -0.06143951416015625]), (-3.480722427368164, -1.740361213684082, [-3.321767807006836, -0.15895462036132812]), (-2.854180335998535, -1.4270901679992676, [-2.704958915710449, -0.14922142028808594])]",124697433,roberta-base
A sparrow is a,bird.,sparrow,bird,2,"[(-1.9845161437988281, -0.9922580718994141, [-1.9184722900390625, -0.06604385375976562]), (-2.4814910888671875, -1.2407455444335938, [-2.2868690490722656, -0.19462203979492188]), (-2.07346248626709, -1.036731243133545, [-1.9895753860473633, -0.08388710021972656]), (-1.5980501174926758, -0.7990250587463379, [-1.5537328720092773, -0.04431724548339844]), (-2.9252357482910156, -1.4626178741455078, [-2.801298141479492, -0.12393760681152344])]",124697433,roberta-base
A bluejay is a,bird.,bluejay,bird,3,"[(-4.439305305480957, -2.2196526527404785, [-4.321183204650879, -0.11812210083007812]), (-2.9344987869262695, -1.4672493934631348, [-2.889641761779785, -0.044857025146484375]), (-2.196333885192871, -1.0981669425964355, [-1.9068212509155273, -0.28951263427734375]), (-3.948270797729492, -1.974135398864746, [-3.876962661743164, -0.07130813598632812]), (-5.914340019226074, -2.957170009613037, [-5.762820243835449, -0.151519775390625])]",124697433,roberta-base
A bluebird is a,bird.,bluebird,bird,4,"[(-0.5869255065917969, -0.29346275329589844, [-0.5154476165771484, -0.07147789001464844]), (-2.2750110626220703, -1.1375055313110352, [-2.1878128051757812, -0.08719825744628906]), (-1.7994651794433594, -0.8997325897216797, [-1.6174945831298828, -0.18197059631347656]), (-1.878255844116211, -0.9391279220581055, [-1.7776145935058594, -0.10064125061035156]), (-2.215391159057617, -1.1076955795288086, [-1.96490478515625, -0.2504863739013672])]",124697433,roberta-base
A canary is a,bird.,canary,bird,5,"[(-4.019537925720215, -2.0097689628601074, [-3.8638200759887695, -0.1557178497314453]), (-2.581027030944824, -1.290513515472412, [-2.4173498153686523, -0.16367721557617188]), (-2.3714828491210938, -1.1857414245605469, [-2.288301467895508, -0.08318138122558594]), (-3.7208595275878906, -1.8604297637939453, [-3.625886917114258, -0.09497261047363281]), (-5.122942924499512, -2.561471462249756, [-5.010197639465332, -0.11274528503417969])]",124697433,roberta-base
A blackbird is a,bird.,blackbird,bird,6,"[(-1.197890281677246, -0.598945140838623, [-1.1394128799438477, -0.05847740173339844]), (-1.3164262771606445, -0.6582131385803223, [-1.226181983947754, -0.09024429321289062]), (-2.2887372970581055, -1.1443686485290527, [-2.150456428527832, -0.13828086853027344]), (-1.1993885040283203, -0.5996942520141602, [-0.8729743957519531, -0.3264141082763672]), (-0.7655878067016602, -0.3827939033508301, [-0.6416559219360352, -0.123931884765625])]",124697433,roberta-base
A dove is a,bird.,dove,bird,7,"[(-3.622685432434082, -1.811342716217041, [-3.4303884506225586, -0.19229698181152344]), (-1.4008474349975586, -0.7004237174987793, [-1.3260564804077148, -0.07479095458984375]), (-4.705488204956055, -2.3527441024780273, [-4.58485221862793, -0.120635986328125]), (-3.3324851989746094, -1.6662425994873047, [-3.2545642852783203, -0.07792091369628906]), (-2.202376365661621, -1.1011881828308105, [-2.1437463760375977, -0.05862998962402344])]",124697433,roberta-base
A lark is a,bird.,lark,bird,8,"[(-5.29393196105957, -2.646965980529785, [-5.17695426940918, -0.11697769165039062]), (-4.36344051361084, -2.18172025680542, [-4.283171653747559, -0.08026885986328125]), (-3.3225717544555664, -1.6612858772277832, [-3.1221742630004883, -0.20039749145507812]), (-4.919205665588379, -2.4596028327941895, [-4.260258674621582, -0.6589469909667969]), (-4.636362075805664, -2.318181037902832, [-4.329656600952148, -0.3067054748535156])]",124697433,roberta-base
A swallow is a,bird.,swallow,bird,9,"[(-6.6196441650390625, -3.3098220825195312, [-6.496213912963867, -0.12343025207519531]), (-7.288036346435547, -3.6440181732177734, [-7.149778366088867, -0.1382579803466797]), (-7.170331954956055, -3.5851659774780273, [-7.127445220947266, -0.04288673400878906]), (-3.55947208404541, -1.779736042022705, [-3.5049619674682617, -0.05451011657714844]), (-5.133691787719727, -2.5668458938598633, [-5.042724609375, -0.09096717834472656])]",124697433,roberta-base
A parakeet is a,bird.,parakeet,bird,10,"[(-1.3828859329223633, -0.6914429664611816, [-1.3025522232055664, -0.08033370971679688]), (-1.8977060317993164, -0.9488530158996582, [-1.7764005661010742, -0.12130546569824219]), (-2.9780101776123047, -1.4890050888061523, [-2.8803024291992188, -0.09770774841308594]), (-3.1296491622924805, -1.5648245811462402, [-2.620528221130371, -0.5091209411621094]), (-4.192452430725098, -2.096226215362549, [-4.093766212463379, -0.09868621826171875])]",124697433,roberta-base
An oriole is a,bird.,oriole,bird,11,"[(-2.691372871398926, -1.345686435699463, [-2.607174873352051, -0.084197998046875]), (-3.2627878189086914, -1.6313939094543457, [-3.1497201919555664, -0.113067626953125]), (-2.796097755432129, -1.3980488777160645, [-2.7162389755249023, -0.07985877990722656]), (-4.020862579345703, -2.0104312896728516, [-3.768339157104492, -0.25252342224121094]), (-2.0022754669189453, -1.0011377334594727, [-1.942159652709961, -0.060115814208984375])]",124697433,roberta-base
A mockingbird is a,bird.,mockingbird,bird,12,"[(-0.9927921295166016, -0.4963960647583008, [-0.9060573577880859, -0.08673477172851562]), (-1.0565128326416016, -0.5282564163208008, [-0.8904190063476562, -0.1660938262939453]), (-1.0307588577270508, -0.5153794288635254, [-0.7133970260620117, -0.31736183166503906]), (-0.6242237091064453, -0.31211185455322266, [-0.4735679626464844, -0.15065574645996094]), (-1.2583808898925781, -0.6291904449462891, [-1.1699199676513672, -0.08846092224121094])]",124697433,roberta-base
A redbird is a,bird.,redbird,bird,13,"[(-1.6577539443969727, -0.8288769721984863, [-1.3741683959960938, -0.2835855484008789]), (-1.9477806091308594, -0.9738903045654297, [-1.8891944885253906, -0.05858612060546875]), (-2.6173038482666016, -1.3086519241333008, [-2.420991897583008, -0.19631195068359375]), (-1.7025527954101562, -0.8512763977050781, [-1.6581439971923828, -0.04440879821777344]), (-1.8242454528808594, -0.9121227264404297, [-1.6967601776123047, -0.1274852752685547])]",124697433,roberta-base
A wren is a,bird.,wren,bird,14,"[(-5.575906753540039, -2.7879533767700195, [-5.354402542114258, -0.22150421142578125]), (-5.047919273376465, -2.5239596366882324, [-4.913205146789551, -0.13471412658691406]), (-2.873607635498047, -1.4368038177490234, [-2.653766632080078, -0.21984100341796875]), (-3.6122493743896484, -1.8061246871948242, [-3.460966110229492, -0.15128326416015625]), (-3.0703792572021484, -1.5351896286010742, [-2.9266529083251953, -0.14372634887695312])]",124697433,roberta-base
A finch is a,bird.,finch,bird,15,"[(-1.6203575134277344, -0.8101787567138672, [-1.5559444427490234, -0.06441307067871094]), (-5.6285505294799805, -2.8142752647399902, [-5.454169273376465, -0.17438125610351562]), (-4.594259262084961, -2.2971296310424805, [-4.036897659301758, -0.5573616027832031]), (-5.220483779907227, -2.6102418899536133, [-5.149858474731445, -0.07062530517578125]), (-3.4375791549682617, -1.7187895774841309, [-3.329533576965332, -0.10804557800292969])]",124697433,roberta-base
A starling is a,bird.,starling,bird,16,"[(-6.534235954284668, -3.267117977142334, [-6.428771018981934, -0.10546493530273438]), (-7.077696800231934, -3.538848400115967, [-6.969964027404785, -0.10773277282714844]), (-4.9960784912109375, -2.4980392456054688, [-4.788448333740234, -0.20763015747070312]), (-5.6426591873168945, -2.8213295936584473, [-5.4606122970581055, -0.18204689025878906]), (-6.484663009643555, -3.2423315048217773, [-6.318033218383789, -0.16662979125976562])]",124697433,roberta-base
A cardinal is a,bird.,cardinal,bird,17,"[(-4.382305145263672, -2.191152572631836, [-4.056697845458984, -0.3256072998046875]), (-5.419733047485352, -2.709866523742676, [-5.214006423950195, -0.20572662353515625]), (-2.4208059310913086, -1.2104029655456543, [-2.339653968811035, -0.08115196228027344]), (-3.5093307495117188, -1.7546653747558594, [-3.4423446655273438, -0.066986083984375]), (-5.598154067993164, -2.799077033996582, [-5.549449920654297, -0.04870414733886719])]",124697433,roberta-base
An eagle is a,bird.,eagle,bird,18,"[(-1.5855560302734375, -0.7927780151367188, [-1.5336933135986328, -0.05186271667480469]), (-1.6677818298339844, -0.8338909149169922, [-1.5946388244628906, -0.07314300537109375]), (-1.1932201385498047, -0.5966100692749023, [-1.1543197631835938, -0.03890037536621094]), (-2.4426612854003906, -1.2213306427001953, [-2.357696533203125, -0.08496475219726562]), (-2.3172311782836914, -1.1586155891418457, [-2.259303092956543, -0.05792808532714844])]",124697433,roberta-base
A hummingbird is a,bird.,hummingbird,bird,19,"[(-1.3753080368041992, -0.6876540184020996, [-1.2525415420532227, -0.12276649475097656]), (-2.093830108642578, -1.046915054321289, [-1.990499496459961, -0.10333061218261719]), (-1.5731992721557617, -0.7865996360778809, [-1.510127067565918, -0.06307220458984375]), (-0.8062810897827148, -0.4031405448913574, [-0.7453622817993164, -0.06091880798339844]), (-1.9166641235351562, -0.9583320617675781, [-1.8508415222167969, -0.06582260131835938])]",124697433,roberta-base
A seagull is a,bird.,seagull,bird,20,"[(-2.6689958572387695, -1.3344979286193848, [-2.5549612045288086, -0.11403465270996094]), (-2.3088769912719727, -1.1544384956359863, [-2.084456443786621, -0.22442054748535156]), (-3.1875972747802734, -1.5937986373901367, [-2.709728240966797, -0.47786903381347656]), (-1.773427963256836, -0.886713981628418, [-1.680145263671875, -0.09328269958496094]), (-1.9327316284179688, -0.9663658142089844, [-1.654336929321289, -0.2783946990966797])]",124697433,roberta-base
A woodpecker is a,bird.,woodpecker,bird,21,"[(-5.506137847900391, -2.7530689239501953, [-5.292848587036133, -0.2132892608642578]), (-2.9846553802490234, -1.4923276901245117, [-2.620790481567383, -0.3638648986816406]), (-4.579251289367676, -2.289625644683838, [-4.4292097091674805, -0.1500415802001953]), (-3.7383155822753906, -1.8691577911376953, [-3.388202667236328, -0.3501129150390625]), (-3.5641794204711914, -1.7820897102355957, [-3.4184389114379883, -0.14574050903320312])]",124697433,roberta-base
A pigeon is a,bird.,pigeon,bird,22,"[(-1.9948005676269531, -0.9974002838134766, [-1.9505767822265625, -0.044223785400390625]), (-2.903095245361328, -1.451547622680664, [-2.76898193359375, -0.13411331176757812]), (-2.1640243530273438, -1.0820121765136719, [-2.1262874603271484, -0.03773689270019531]), (-1.7267332077026367, -0.8633666038513184, [-1.6629323959350586, -0.06380081176757812]), (-1.950535774230957, -0.9752678871154785, [-1.8929872512817383, -0.05754852294921875])]",124697433,roberta-base
A thrush is a,bird.,thrush,bird,23,"[(-4.276322364807129, -2.1381611824035645, [-4.032698631286621, -0.2436237335205078]), (-4.464813232421875, -2.2324066162109375, [-4.366413116455078, -0.09840011596679688]), (-3.5464277267456055, -1.7732138633728027, [-3.349656105041504, -0.19677162170410156]), (-5.7408342361450195, -2.8704171180725098, [-5.488480567932129, -0.2523536682128906]), (-4.43316650390625, -2.216583251953125, [-4.356479644775391, -0.07668685913085938])]",124697433,roberta-base
A falcon is a,bird.,falcon,bird,24,"[(-2.1756601333618164, -1.0878300666809082, [-2.0902185440063477, -0.08544158935546875]), (-1.2573833465576172, -0.6286916732788086, [-1.1768131256103516, -0.08057022094726562]), (-1.8374319076538086, -0.9187159538269043, [-1.3450689315795898, -0.49236297607421875]), (-2.1094207763671875, -1.0547103881835938, [-2.0341320037841797, -0.07528877258300781]), (-1.065964698791504, -0.532982349395752, [-1.0028257369995117, -0.06313896179199219])]",124697433,roberta-base
A crow is a,bird.,crow,bird,25,"[(-2.1470651626586914, -1.0735325813293457, [-2.107253074645996, -0.03981208801269531]), (-2.820847511291504, -1.410423755645752, [-2.722653388977051, -0.09819412231445312]), (-2.2061023712158203, -1.1030511856079102, [-2.1244983673095703, -0.08160400390625]), (-1.9201116561889648, -0.9600558280944824, [-1.8834619522094727, -0.03664970397949219]), (-4.306362152099609, -2.1531810760498047, [-4.11998176574707, -0.18638038635253906])]",124697433,roberta-base
A hawk is a,bird.,hawk,bird,26,"[(-1.7552433013916016, -0.8776216506958008, [-1.7076168060302734, -0.047626495361328125]), (-5.936550140380859, -2.9682750701904297, [-5.848979949951172, -0.0875701904296875]), (-3.47208309173584, -1.73604154586792, [-3.3869104385375977, -0.08517265319824219]), (-5.019526481628418, -2.509763240814209, [-4.780440330505371, -0.23908615112304688]), (-3.7938737869262695, -1.8969368934631348, [-3.6295595169067383, -0.16431427001953125])]",124697433,roberta-base
A raven is a,bird.,raven,bird,27,"[(-1.190317153930664, -0.595158576965332, [-1.1268463134765625, -0.06347084045410156]), (-0.9029731750488281, -0.45148658752441406, [-0.8622283935546875, -0.040744781494140625]), (-3.6218881607055664, -1.8109440803527832, [-3.57138729095459, -0.05050086975097656]), (-2.494396209716797, -1.2471981048583984, [-2.4189624786376953, -0.07543373107910156]), (-1.6642951965332031, -0.8321475982666016, [-1.5840034484863281, -0.080291748046875])]",124697433,roberta-base
A goldfinch is a,bird.,goldfinch,bird,28,"[(-4.255319595336914, -2.127659797668457, [-4.157154083251953, -0.09816551208496094]), (-5.317536354064941, -2.6587681770324707, [-5.084931373596191, -0.23260498046875]), (-3.9823694229125977, -1.9911847114562988, [-3.911431312561035, -0.0709381103515625]), (-3.5836524963378906, -1.7918262481689453, [-3.5016746520996094, -0.08197784423828125]), (-3.404043197631836, -1.702021598815918, [-3.3290939331054688, -0.07494926452636719])]",124697433,roberta-base
A parrot is a,bird.,parrot,bird,29,"[(-2.746453285217285, -1.3732266426086426, [-2.636540412902832, -0.10991287231445312]), (-2.169889450073242, -1.084944725036621, [-1.9426326751708984, -0.22725677490234375]), (-1.9712934494018555, -0.9856467247009277, [-1.7602205276489258, -0.2110729217529297]), (-2.3870115280151367, -1.1935057640075684, [-2.3163442611694336, -0.07066726684570312]), (-2.9680795669555664, -1.4840397834777832, [-2.868250846862793, -0.09982872009277344])]",124697433,roberta-base
A sandpiper is a,bird.,sandpiper,bird,30,"[(-5.784832954406738, -2.892416477203369, [-5.352904319763184, -0.4319286346435547]), (-3.10323429107666, -1.55161714553833, [-2.701958656311035, -0.401275634765625]), (-3.232121467590332, -1.616060733795166, [-3.1687841415405273, -0.06333732604980469]), (-4.352231025695801, -2.1761155128479004, [-4.203616142272949, -0.14861488342285156]), (-3.8320789337158203, -1.9160394668579102, [-3.782686233520508, -0.0493927001953125])]",124697433,roberta-base
A pheasant is a,bird.,pheasant,bird,31,"[(-3.7172956466674805, -1.8586478233337402, [-3.4860734939575195, -0.23122215270996094]), (-3.7200260162353516, -1.8600130081176758, [-3.5934219360351562, -0.1266040802001953]), (-3.9302778244018555, -1.9651389122009277, [-3.770443916320801, -0.1598339080810547]), (-3.0039281845092773, -1.5019640922546387, [-2.9047842025756836, -0.09914398193359375]), (-4.091832160949707, -2.0459160804748535, [-4.030186653137207, -0.0616455078125])]",124697433,roberta-base
