preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A tennis racket is a,toy.,tennis racket,toy,59,"[(-4.222162246704102, -2.111081123352051, [-4.162662506103516, -0.05949974060058594]), (-4.371238708496094, -2.185619354248047, [-4.341672897338867, -0.029565811157226562]), (-4.756414890289307, -2.3782074451446533, [-4.707315921783447, -0.049098968505859375]), (-3.0877914428710938, -1.5438957214355469, [-3.011371612548828, -0.07641983032226562]), (-4.639315605163574, -2.319657802581787, [-4.589753150939941, -0.04956245422363281])]",335174458,bert-large-uncased
Books are,toys.,books,toy,60,"[(-11.770026206970215, -5.885013103485107, [-11.733508110046387, -0.036518096923828125]), (-8.821224212646484, -4.410612106323242, [-8.692590713500977, -0.1286334991455078]), (-10.642950057983398, -5.321475028991699, [-10.545127868652344, -0.09782218933105469]), (-10.062858581542969, -5.031429290771484, [-10.012666702270508, -0.05019187927246094]), (-9.983847618103027, -4.991923809051514, [-9.889023780822754, -0.09482383728027344])]",335174458,bert-large-uncased
A robin is a,bird.,robin,bird,1,"[(-1.0352954864501953, -0.5176477432250977, [-0.9063301086425781, -0.1289653778076172]), (-1.7479562759399414, -0.8739781379699707, [-1.7135744094848633, -0.034381866455078125]), (-1.021763801574707, -0.5108819007873535, [-0.9544191360473633, -0.06734466552734375]), (-1.9071159362792969, -0.9535579681396484, [-1.854360580444336, -0.05275535583496094]), (-3.0381383895874023, -1.5190691947937012, [-3.009810447692871, -0.02832794189453125])]",335174458,bert-large-uncased
A sparrow is a,bird.,sparrow,bird,2,"[(-1.6406688690185547, -0.8203344345092773, [-1.5959091186523438, -0.04475975036621094]), (-0.28725337982177734, -0.14362668991088867, [-0.24352550506591797, -0.043727874755859375]), (-1.5641794204711914, -0.7820897102355957, [-1.4400243759155273, -0.12415504455566406]), (-0.8676948547363281, -0.43384742736816406, [-0.8263092041015625, -0.041385650634765625]), (-1.611943244934082, -0.805971622467041, [-1.4814977645874023, -0.1304454803466797])]",335174458,bert-large-uncased
A bluejay is a,bird.,bluejay,bird,3,"[(-1.7763042449951172, -0.8881521224975586, [-1.7392349243164062, -0.03706932067871094]), (-1.7932500839233398, -0.8966250419616699, [-1.7170190811157227, -0.07623100280761719]), (-1.375009536743164, -0.687504768371582, [-1.3547248840332031, -0.020284652709960938]), (-1.515268325805664, -0.757634162902832, [-1.484792709350586, -0.030475616455078125]), (-2.985926628112793, -1.4929633140563965, [-2.9146738052368164, -0.07125282287597656])]",335174458,bert-large-uncased
A bluebird is a,bird.,bluebird,bird,4,"[(-1.368922233581543, -0.6844611167907715, [-1.291316032409668, -0.077606201171875]), (-0.9007139205932617, -0.45035696029663086, [-0.8791189193725586, -0.021595001220703125]), (-0.41450977325439453, -0.20725488662719727, [-0.3424863815307617, -0.07202339172363281]), (-1.4284753799438477, -0.7142376899719238, [-1.3991804122924805, -0.029294967651367188]), (-0.291259765625, -0.1456298828125, [-0.2577857971191406, -0.033473968505859375])]",335174458,bert-large-uncased
A canary is a,bird.,canary,bird,5,"[(-0.7962684631347656, -0.3981342315673828, [-0.7730770111083984, -0.023191452026367188]), (-1.1997566223144531, -0.5998783111572266, [-1.1602859497070312, -0.039470672607421875]), (-1.1389493942260742, -0.5694746971130371, [-1.056797981262207, -0.08215141296386719]), (-1.6130189895629883, -0.8065094947814941, [-1.6037836074829102, -0.009235382080078125]), (-1.7036924362182617, -0.8518462181091309, [-1.6637868881225586, -0.039905548095703125])]",335174458,bert-large-uncased
A blackbird is a,bird.,blackbird,bird,6,"[(-0.41848087310791016, -0.20924043655395508, [-0.3874692916870117, -0.031011581420898438]), (-0.33744239807128906, -0.16872119903564453, [-0.32001686096191406, -0.017425537109375]), (-0.6315040588378906, -0.3157520294189453, [-0.5527076721191406, -0.07879638671875]), (-0.2472686767578125, -0.12363433837890625, [-0.16975975036621094, -0.07750892639160156]), (-0.3456087112426758, -0.1728043556213379, [-0.28464412689208984, -0.06096458435058594])]",335174458,bert-large-uncased
A dove is a,bird.,dove,bird,7,"[(-0.5773191452026367, -0.28865957260131836, [-0.5517244338989258, -0.025594711303710938]), (-0.601374626159668, -0.300687313079834, [-0.5815706253051758, -0.019804000854492188]), (-0.7263450622558594, -0.3631725311279297, [-0.6832847595214844, -0.043060302734375]), (-0.6498594284057617, -0.32492971420288086, [-0.6284704208374023, -0.021389007568359375]), (-1.1737070083618164, -0.5868535041809082, [-1.094620704650879, -0.0790863037109375])]",335174458,bert-large-uncased
A lark is a,bird.,lark,bird,8,"[(-5.900625228881836, -2.950312614440918, [-5.711936950683594, -0.1886882781982422]), (-7.005220413208008, -3.502610206604004, [-6.924579620361328, -0.08064079284667969]), (-7.152158737182617, -3.5760793685913086, [-7.09477424621582, -0.057384490966796875]), (-5.571283340454102, -2.785641670227051, [-5.450557708740234, -0.12072563171386719]), (-6.636007785797119, -3.3180038928985596, [-6.569723606109619, -0.0662841796875])]",335174458,bert-large-uncased
A swallow is a,bird.,swallow,bird,9,"[(-1.9956207275390625, -0.9978103637695312, [-1.8677864074707031, -0.12783432006835938]), (-2.0455703735351562, -1.0227851867675781, [-1.8179378509521484, -0.2276325225830078]), (-1.645176887512207, -0.8225884437561035, [-1.5671262741088867, -0.07805061340332031]), (-3.10884952545166, -1.55442476272583, [-3.0273447036743164, -0.08150482177734375]), (-1.3359298706054688, -0.6679649353027344, [-1.212972640991211, -0.12295722961425781])]",335174458,bert-large-uncased
A parakeet is a,bird.,parakeet,bird,10,"[(-0.49609851837158203, -0.24804925918579102, [-0.4572763442993164, -0.038822174072265625]), (-1.0328588485717773, -0.5164294242858887, [-1.0068426132202148, -0.0260162353515625]), (-1.2930879592895508, -0.6465439796447754, [-1.2762441635131836, -0.016843795776367188]), (-0.7816715240478516, -0.3908357620239258, [-0.7283782958984375, -0.05329322814941406]), (-0.8658275604248047, -0.43291378021240234, [-0.8613433837890625, -0.0044841766357421875])]",335174458,bert-large-uncased
An oriole is a,bird.,oriole,bird,11,"[(-6.516811370849609, -3.2584056854248047, [-6.505102157592773, -0.011709213256835938]), (-5.822245121002197, -2.9111225605010986, [-5.784506320953369, -0.037738800048828125]), (-7.1363725662231445, -3.5681862831115723, [-7.066061973571777, -0.07031059265136719]), (-7.224938869476318, -3.612469434738159, [-7.193917751312256, -0.0310211181640625]), (-5.295867443084717, -2.6479337215423584, [-5.203946590423584, -0.09192085266113281])]",335174458,bert-large-uncased
A mockingbird is a,bird.,mockingbird,bird,12,"[(-0.8711490631103516, -0.4355745315551758, [-0.8262615203857422, -0.044887542724609375]), (-0.7680215835571289, -0.38401079177856445, [-0.6960287094116211, -0.07199287414550781]), (-0.995147705078125, -0.4975738525390625, [-0.9551162719726562, -0.04003143310546875]), (-0.41658878326416016, -0.20829439163208008, [-0.3843050003051758, -0.032283782958984375]), (-1.7604150772094727, -0.8802075386047363, [-1.637852668762207, -0.12256240844726562])]",335174458,bert-large-uncased
A redbird is a,bird.,redbird,bird,13,"[(-0.6080312728881836, -0.3040156364440918, [-0.585291862487793, -0.022739410400390625]), (-0.9146909713745117, -0.45734548568725586, [-0.8227167129516602, -0.09197425842285156]), (-0.8474931716918945, -0.42374658584594727, [-0.7778139114379883, -0.06967926025390625]), (-0.3972911834716797, -0.19864559173583984, [-0.3562641143798828, -0.041027069091796875]), (-0.5125436782836914, -0.2562718391418457, [-0.47123241424560547, -0.04131126403808594])]",335174458,bert-large-uncased
A wren is a,bird.,wren,bird,14,"[(-3.459261894226074, -1.729630947113037, [-3.348483085632324, -0.11077880859375]), (-0.9586458206176758, -0.4793229103088379, [-0.9205255508422852, -0.038120269775390625]), (-2.56740665435791, -1.283703327178955, [-2.5443315505981445, -0.023075103759765625]), (-1.2427616119384766, -0.6213808059692383, [-1.1503734588623047, -0.09238815307617188]), (-2.232931137084961, -1.1164655685424805, [-2.131328582763672, -0.10160255432128906])]",335174458,bert-large-uncased
A finch is a,bird.,finch,bird,15,"[(-0.9935178756713867, -0.49675893783569336, [-0.8216581344604492, -0.1718597412109375]), (-1.0234251022338867, -0.5117125511169434, [-0.789830207824707, -0.2335948944091797]), (-1.1945219039916992, -0.5972609519958496, [-0.9724550247192383, -0.22206687927246094]), (-0.638941764831543, -0.3194708824157715, [-0.6002092361450195, -0.03873252868652344]), (-0.6129150390625, -0.30645751953125, [-0.5641956329345703, -0.04871940612792969])]",335174458,bert-large-uncased
A starling is a,bird.,starling,bird,16,"[(-2.8871049880981445, -1.4435524940490723, [-2.842349052429199, -0.04475593566894531]), (-5.09585428237915, -2.547927141189575, [-5.043428897857666, -0.052425384521484375]), (-3.7614355087280273, -1.8807177543640137, [-3.728814125061035, -0.03262138366699219]), (-3.1323623657226562, -1.5661811828613281, [-3.0198116302490234, -0.11255073547363281]), (-2.052410125732422, -1.026205062866211, [-1.9981155395507812, -0.054294586181640625])]",335174458,bert-large-uncased
A cardinal is a,bird.,cardinal,bird,17,"[(-11.582551956176758, -5.791275978088379, [-11.410741806030273, -0.17181015014648438]), (-8.271040916442871, -4.1355204582214355, [-8.192959785461426, -0.07808113098144531]), (-8.858671188354492, -4.429335594177246, [-8.732547760009766, -0.12612342834472656]), (-7.542265892028809, -3.7711329460144043, [-7.4826250076293945, -0.05964088439941406]), (-7.467448711395264, -3.733724355697632, [-7.391791820526123, -0.07565689086914062])]",335174458,bert-large-uncased
An eagle is a,bird.,eagle,bird,18,"[(-1.8942985534667969, -0.9471492767333984, [-1.7833099365234375, -0.11098861694335938]), (-0.9649820327758789, -0.48249101638793945, [-0.9320077896118164, -0.0329742431640625]), (-0.7226343154907227, -0.36131715774536133, [-0.5701303482055664, -0.15250396728515625]), (-1.2933435440063477, -0.6466717720031738, [-1.2753725051879883, -0.017971038818359375]), (-0.8767070770263672, -0.4383535385131836, [-0.84417724609375, -0.03252983093261719])]",335174458,bert-large-uncased
A hummingbird is a,bird.,hummingbird,bird,19,"[(-0.37754249572753906, -0.18877124786376953, [-0.306396484375, -0.07114601135253906]), (-0.7974376678466797, -0.39871883392333984, [-0.7269248962402344, -0.07051277160644531]), (-0.506443977355957, -0.2532219886779785, [-0.3772401809692383, -0.12920379638671875]), (-0.4028291702270508, -0.2014145851135254, [-0.37790393829345703, -0.02492523193359375]), (-0.9900360107421875, -0.49501800537109375, [-0.9623699188232422, -0.027666091918945312])]",335174458,bert-large-uncased
A seagull is a,bird.,seagull,bird,20,"[(-0.4776611328125, -0.23883056640625, [-0.4505138397216797, -0.027147293090820312]), (-0.897883415222168, -0.448941707611084, [-0.8770895004272461, -0.020793914794921875]), (-0.7605466842651367, -0.38027334213256836, [-0.7256765365600586, -0.034870147705078125]), (-0.9348087310791016, -0.4674043655395508, [-0.9101848602294922, -0.024623870849609375]), (-0.805511474609375, -0.4027557373046875, [-0.6728744506835938, -0.13263702392578125])]",335174458,bert-large-uncased
A woodpecker is a,bird.,woodpecker,bird,21,"[(-2.0084400177001953, -1.0042200088500977, [-1.9762001037597656, -0.03223991394042969]), (-0.65252685546875, -0.326263427734375, [-0.6162776947021484, -0.03624916076660156]), (-0.21540164947509766, -0.10770082473754883, [-0.17194271087646484, -0.04345893859863281]), (-0.4833812713623047, -0.24169063568115234, [-0.4714374542236328, -0.011943817138671875]), (-1.221888542175293, -0.6109442710876465, [-1.1263132095336914, -0.09557533264160156])]",335174458,bert-large-uncased
A pigeon is a,bird.,pigeon,bird,22,"[(-1.7255783081054688, -0.8627891540527344, [-1.6974105834960938, -0.028167724609375]), (-0.9866952896118164, -0.4933476448059082, [-0.9568376541137695, -0.029857635498046875]), (-0.8893909454345703, -0.44469547271728516, [-0.8360881805419922, -0.053302764892578125]), (-0.8923006057739258, -0.4461503028869629, [-0.8533792495727539, -0.038921356201171875]), (-1.9160499572753906, -0.9580249786376953, [-1.861684799194336, -0.05436515808105469])]",335174458,bert-large-uncased
A thrush is a,bird.,thrush,bird,23,"[(-0.4382333755493164, -0.2191166877746582, [-0.4329671859741211, -0.0052661895751953125]), (-1.6457061767578125, -0.8228530883789062, [-1.6173267364501953, -0.028379440307617188]), (-2.2463674545288086, -1.1231837272644043, [-2.1565961837768555, -0.08977127075195312]), (-0.3050994873046875, -0.15254974365234375, [-0.15004539489746094, -0.15505409240722656]), (-0.7228507995605469, -0.36142539978027344, [-0.6403427124023438, -0.08250808715820312])]",335174458,bert-large-uncased
A falcon is a,bird.,falcon,bird,24,"[(-0.8383121490478516, -0.4191560745239258, [-0.8253536224365234, -0.012958526611328125]), (-1.5306510925292969, -0.7653255462646484, [-1.409353256225586, -0.12129783630371094]), (-1.0666208267211914, -0.5333104133605957, [-0.9836091995239258, -0.08301162719726562]), (-1.4750499725341797, -0.7375249862670898, [-1.3958511352539062, -0.07919883728027344]), (-0.9205112457275391, -0.46025562286376953, [-0.7564010620117188, -0.1641101837158203])]",335174458,bert-large-uncased
A crow is a,bird.,crow,bird,25,"[(-2.1935224533081055, -1.0967612266540527, [-2.139124870300293, -0.0543975830078125]), (-2.3581104278564453, -1.1790552139282227, [-2.3230323791503906, -0.03507804870605469]), (-1.1443414688110352, -0.5721707344055176, [-0.973240852355957, -0.17110061645507812]), (-1.852273941040039, -0.9261369705200195, [-1.8455123901367188, -0.0067615509033203125]), (-1.4080142974853516, -0.7040071487426758, [-1.3528060913085938, -0.05520820617675781])]",335174458,bert-large-uncased
A hawk is a,bird.,hawk,bird,26,"[(-1.7777528762817383, -0.8888764381408691, [-1.7483243942260742, -0.029428482055664062]), (-1.8134679794311523, -0.9067339897155762, [-1.7792959213256836, -0.03417205810546875]), (-1.892190933227539, -0.9460954666137695, [-1.8541011810302734, -0.038089752197265625]), (-1.219411849975586, -0.609705924987793, [-1.0676288604736328, -0.15178298950195312]), (-1.955164909362793, -0.9775824546813965, [-1.8761224746704102, -0.07904243469238281])]",335174458,bert-large-uncased
A raven is a,bird.,raven,bird,27,"[(-3.111617088317871, -1.5558085441589355, [-3.01743221282959, -0.09418487548828125]), (-1.9640254974365234, -0.9820127487182617, [-1.9490776062011719, -0.014947891235351562]), (-1.8484563827514648, -0.9242281913757324, [-1.6903791427612305, -0.15807723999023438]), (-2.0281543731689453, -1.0140771865844727, [-1.9854812622070312, -0.04267311096191406]), (-1.6710004806518555, -0.8355002403259277, [-1.5831117630004883, -0.08788871765136719])]",335174458,bert-large-uncased
A goldfinch is a,bird.,goldfinch,bird,28,"[(-2.578380584716797, -1.2891902923583984, [-2.478914260864258, -0.09946632385253906]), (-0.9023408889770508, -0.4511704444885254, [-0.8530912399291992, -0.04924964904785156]), (-3.0536794662475586, -1.5268397331237793, [-2.986790657043457, -0.06688880920410156]), (-1.5951948165893555, -0.7975974082946777, [-1.5844755172729492, -0.01071929931640625]), (-0.9312543869018555, -0.46562719345092773, [-0.8357419967651367, -0.09551239013671875])]",335174458,bert-large-uncased
A parrot is a,bird.,parrot,bird,29,"[(-1.7368993759155273, -0.8684496879577637, [-1.6806707382202148, -0.0562286376953125]), (-1.1105108261108398, -0.5552554130554199, [-1.014225959777832, -0.09628486633300781]), (-1.2854795455932617, -0.6427397727966309, [-1.228440284729004, -0.05703926086425781]), (-1.7629098892211914, -0.8814549446105957, [-1.7226438522338867, -0.04026603698730469]), (-1.0321025848388672, -0.5160512924194336, [-0.9702949523925781, -0.06180763244628906])]",335174458,bert-large-uncased
A sandpiper is a,bird.,sandpiper,bird,30,"[(-2.8359813690185547, -1.4179906845092773, [-2.774555206298828, -0.06142616271972656]), (-5.227737903594971, -2.6138689517974854, [-5.167881488800049, -0.059856414794921875]), (-2.857365608215332, -1.428682804107666, [-2.811976432800293, -0.04538917541503906]), (-2.334568977355957, -1.1672844886779785, [-2.2758665084838867, -0.05870246887207031]), (-8.543601036071777, -4.271800518035889, [-8.5005464553833, -0.04305458068847656])]",335174458,bert-large-uncased
