preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A robin is a,bird.,robin,bird,1,"[(-7.963371276855469, -3.9816856384277344, [-4.261566162109375, -3.7018051147460938]), (-8.406494140625, -4.2032470703125, [-6.7264862060546875, -1.6800079345703125]), (-8.9925537109375, -4.49627685546875, [-5.126564025878906, -3.8659896850585938]), (-8.208793640136719, -4.104396820068359, [-5.413337707519531, -2.7954559326171875]), (-8.595626831054688, -4.297813415527344, [-6.014259338378906, -2.5813674926757812])]",124439808,gpt2
A sparrow is a,bird.,sparrow,bird,2,"[(-7.940216064453125, -3.9701080322265625, [-4.686073303222656, -3.2541427612304688]), (-7.710609436035156, -3.855304718017578, [-5.244300842285156, -2.46630859375]), (-7.672027587890625, -3.8360137939453125, [-4.933197021484375, -2.73883056640625]), (-6.037666320800781, -3.0188331604003906, [-3.935394287109375, -2.1022720336914062]), (-7.462547302246094, -3.731273651123047, [-4.864082336425781, -2.5984649658203125])]",124439808,gpt2
A bluejay is a,bird.,bluejay,bird,3,"[(-9.238807678222656, -4.619403839111328, [-5.488372802734375, -3.7504348754882812]), (-10.492843627929688, -5.246421813964844, [-6.299064636230469, -4.193778991699219]), (-8.888961791992188, -4.444480895996094, [-5.797904968261719, -3.0910568237304688]), (-8.636039733886719, -4.318019866943359, [-5.75201416015625, -2.8840255737304688]), (-8.271293640136719, -4.135646820068359, [-5.384040832519531, -2.8872528076171875])]",124439808,gpt2
A bluebird is a,bird.,bluebird,bird,4,"[(-6.839179992675781, -3.4195899963378906, [-2.5751876831054688, -4.2639923095703125]), (-6.790794372558594, -3.395397186279297, [-2.6363906860351562, -4.1544036865234375]), (-7.5155487060546875, -3.7577743530273438, [-3.7728729248046875, -3.74267578125]), (-7.596221923828125, -3.7981109619140625, [-4.032142639160156, -3.5640792846679688]), (-8.100349426269531, -4.050174713134766, [-2.8385696411132812, -5.26177978515625])]",124439808,gpt2
A canary is a,bird.,canary,bird,5,"[(-10.400054931640625, -5.2000274658203125, [-7.109703063964844, -3.2903518676757812]), (-10.537872314453125, -5.2689361572265625, [-6.918388366699219, -3.6194839477539062]), (-8.763710021972656, -4.381855010986328, [-5.9835052490234375, -2.7802047729492188]), (-9.395637512207031, -4.697818756103516, [-6.2429351806640625, -3.1527023315429688]), (-10.360527038574219, -5.180263519287109, [-8.216728210449219, -2.143798828125])]",124439808,gpt2
A blackbird is a,bird.,blackbird,bird,6,"[(-5.989654541015625, -2.9948272705078125, [-2.8890762329101562, -3.1005783081054688]), (-7.4812164306640625, -3.7406082153320312, [-3.6989059448242188, -3.7823104858398438]), (-7.921516418457031, -3.9607582092285156, [-3.3691940307617188, -4.5523223876953125]), (-7.8653717041015625, -3.9326858520507812, [-3.1463394165039062, -4.719032287597656]), (-7.79351806640625, -3.896759033203125, [-3.2633209228515625, -4.5301971435546875])]",124439808,gpt2
A dove is a,bird.,dove,bird,7,"[(-5.658149719238281, -2.8290748596191406, [-3.483154296875, -2.1749954223632812]), (-6.89764404296875, -3.448822021484375, [-3.8806915283203125, -3.0169525146484375]), (-6.714836120605469, -3.3574180603027344, [-3.1353912353515625, -3.5794448852539062]), (-8.198211669921875, -4.0991058349609375, [-3.9671783447265625, -4.2310333251953125]), (-8.39093017578125, -4.195465087890625, [-3.650848388671875, -4.740081787109375])]",124439808,gpt2
A lark is a,bird.,lark,bird,8,"[(-8.794326782226562, -4.397163391113281, [-5.60107421875, -3.1932525634765625]), (-10.399513244628906, -5.199756622314453, [-7.1688385009765625, -3.2306747436523438]), (-10.354133605957031, -5.177066802978516, [-7.091194152832031, -3.262939453125]), (-9.461616516113281, -4.730808258056641, [-6.315948486328125, -3.1456680297851562]), (-9.416664123535156, -4.708332061767578, [-6.3970184326171875, -3.0196456909179688])]",124439808,gpt2
A swallow is a,bird.,swallow,bird,9,"[(-8.754547119140625, -4.3772735595703125, [-6.188163757324219, -2.5663833618164062]), (-8.669944763183594, -4.334972381591797, [-5.914306640625, -2.7556381225585938]), (-7.5321807861328125, -3.7660903930664062, [-5.2841949462890625, -2.24798583984375]), (-9.164009094238281, -4.582004547119141, [-5.895561218261719, -3.2684478759765625]), (-8.83148193359375, -4.415740966796875, [-6.89056396484375, -1.94091796875])]",124439808,gpt2
A parakeet is a,bird.,parakeet,bird,10,"[(-7.3199310302734375, -3.6599655151367188, [-4.4711151123046875, -2.84881591796875]), (-7.615898132324219, -3.8079490661621094, [-4.548606872558594, -3.067291259765625]), (-8.223114013671875, -4.1115570068359375, [-4.816986083984375, -3.4061279296875]), (-6.818702697753906, -3.409351348876953, [-3.6857452392578125, -3.1329574584960938]), (-8.316810607910156, -4.158405303955078, [-5.704933166503906, -2.61187744140625])]",124439808,gpt2
An oriole is a,bird.,oriole,bird,11,"[(-7.6961517333984375, -3.8480758666992188, [-5.0948333740234375, -2.601318359375]), (-8.534019470214844, -4.267009735107422, [-4.986610412597656, -3.5474090576171875]), (-9.561203002929688, -4.780601501464844, [-6.2513427734375, -3.3098602294921875]), (-7.965232849121094, -3.982616424560547, [-4.762336730957031, -3.2028961181640625]), (-8.84515380859375, -4.422576904296875, [-4.830284118652344, -4.014869689941406])]",124439808,gpt2
A mockingbird is a,bird.,mockingbird,bird,12,"[(-8.452049255371094, -4.226024627685547, [-3.5363845825195312, -4.9156646728515625]), (-6.792636871337891, -3.3963184356689453, [-2.4993438720703125, -4.293292999267578]), (-7.017669677734375, -3.5088348388671875, [-2.6677627563476562, -4.349906921386719]), (-7.31536865234375, -3.657684326171875, [-3.0405426025390625, -4.2748260498046875]), (-7.622962951660156, -3.811481475830078, [-3.0949859619140625, -4.527976989746094])]",124439808,gpt2
A redbird is a,bird.,redbird,bird,13,"[(-7.5649566650390625, -3.7824783325195312, [-4.041778564453125, -3.5231781005859375]), (-5.127235412597656, -2.563617706298828, [-3.0673294067382812, -2.059906005859375]), (-7.830963134765625, -3.9154815673828125, [-3.1014175415039062, -4.729545593261719]), (-6.6345672607421875, -3.3172836303710938, [-2.846282958984375, -3.7882843017578125]), (-6.42681884765625, -3.213409423828125, [-2.8624496459960938, -3.5643692016601562])]",124439808,gpt2
A wren is a,bird.,wren,bird,14,"[(-10.544090270996094, -5.272045135498047, [-7.528327941894531, -3.0157623291015625]), (-10.950668334960938, -5.475334167480469, [-7.912223815917969, -3.0384445190429688]), (-9.945621490478516, -4.972810745239258, [-6.792442321777344, -3.153179168701172]), (-10.630119323730469, -5.315059661865234, [-6.8611297607421875, -3.7689895629882812]), (-10.538688659667969, -5.269344329833984, [-7.469383239746094, -3.069305419921875])]",124439808,gpt2
A finch is a,bird.,finch,bird,15,"[(-9.934242248535156, -4.967121124267578, [-7.195198059082031, -2.739044189453125]), (-9.77081298828125, -4.885406494140625, [-6.433158874511719, -3.3376541137695312]), (-9.118644714355469, -4.559322357177734, [-5.900001525878906, -3.2186431884765625]), (-9.374320983886719, -4.687160491943359, [-5.527553558349609, -3.8467674255371094]), (-9.381935119628906, -4.690967559814453, [-6.61114501953125, -2.7707901000976562])]",124439808,gpt2
A starling is a,bird.,starling,bird,16,"[(-9.237602233886719, -4.618801116943359, [-5.157188415527344, -4.080413818359375]), (-10.466529846191406, -5.233264923095703, [-4.838890075683594, -5.6276397705078125]), (-7.9117889404296875, -3.9558944702148438, [-4.651847839355469, -3.2599411010742188]), (-8.663566589355469, -4.331783294677734, [-5.244468688964844, -3.419097900390625]), (-8.014450073242188, -4.007225036621094, [-5.85552978515625, -2.1589202880859375])]",124439808,gpt2
A cardinal is a,bird.,cardinal,bird,17,"[(-8.514625549316406, -4.257312774658203, [-5.897575378417969, -2.6170501708984375]), (-10.255043029785156, -5.127521514892578, [-8.118736267089844, -2.1363067626953125]), (-8.819328308105469, -4.409664154052734, [-6.030487060546875, -2.7888412475585938]), (-9.750572204589844, -4.875286102294922, [-6.946922302246094, -2.80364990234375]), (-10.636795043945312, -5.318397521972656, [-7.8337554931640625, -2.80303955078125])]",124439808,gpt2
An eagle is a,bird.,eagle,bird,18,"[(-4.7871246337890625, -2.3935623168945312, [-2.4744796752929688, -2.3126449584960938]), (-3.9041595458984375, -1.9520797729492188, [-1.893585205078125, -2.0105743408203125]), (-5.4023284912109375, -2.7011642456054688, [-2.4847030639648438, -2.9176254272460938]), (-5.49664306640625, -2.748321533203125, [-2.5607223510742188, -2.9359207153320312]), (-5.075508117675781, -2.5377540588378906, [-1.6407623291015625, -3.4347457885742188])]",124439808,gpt2
A hummingbird is a,bird.,hummingbird,bird,19,"[(-9.521583557128906, -4.760791778564453, [-3.5679779052734375, -5.953605651855469]), (-6.532478332519531, -3.2662391662597656, [-2.9592132568359375, -3.5732650756835938]), (-8.033851623535156, -4.016925811767578, [-3.3695449829101562, -4.664306640625]), (-7.7621917724609375, -3.8810958862304688, [-2.7433242797851562, -5.018867492675781]), (-6.639404296875, -3.3197021484375, [-2.6050491333007812, -4.034355163574219])]",124439808,gpt2
A seagull is a,bird.,seagull,bird,20,"[(-7.426689147949219, -3.7133445739746094, [-5.222137451171875, -2.2045516967773438]), (-8.394981384277344, -4.197490692138672, [-4.768096923828125, -3.6268844604492188]), (-10.21435546875, -5.107177734375, [-4.9757537841796875, -5.2386016845703125]), (-8.790138244628906, -4.395069122314453, [-4.87841796875, -3.9117202758789062]), (-8.515892028808594, -4.257946014404297, [-5.01751708984375, -3.4983749389648438])]",124439808,gpt2
A woodpecker is a,bird.,woodpecker,bird,21,"[(-7.681282043457031, -3.8406410217285156, [-4.401527404785156, -3.279754638671875]), (-8.712059020996094, -4.356029510498047, [-4.898674011230469, -3.813385009765625]), (-7.7894134521484375, -3.8947067260742188, [-4.6001129150390625, -3.189300537109375]), (-8.824813842773438, -4.412406921386719, [-5.585945129394531, -3.2388687133789062]), (-9.056648254394531, -4.528324127197266, [-5.1624298095703125, -3.8942184448242188])]",124439808,gpt2
A pigeon is a,bird.,pigeon,bird,22,"[(-5.388671875, -2.6943359375, [-2.7970962524414062, -2.5915756225585938]), (-5.8938446044921875, -2.9469223022460938, [-2.6663436889648438, -3.2275009155273438]), (-5.7115478515625, -2.85577392578125, [-2.712188720703125, -2.999359130859375]), (-5.028511047363281, -2.5142555236816406, [-2.7157974243164062, -2.312713623046875]), (-4.9405975341796875, -2.4702987670898438, [-3.181396484375, -1.7592010498046875])]",124439808,gpt2
A thrush is a,bird.,thrush,bird,23,"[(-11.062217712402344, -5.531108856201172, [-7.047943115234375, -4.014274597167969]), (-11.158432006835938, -5.579216003417969, [-7.952842712402344, -3.2055892944335938]), (-8.419105529785156, -4.209552764892578, [-5.559844970703125, -2.8592605590820312]), (-10.273468017578125, -5.1367340087890625, [-6.313133239746094, -3.9603347778320312]), (-9.648536682128906, -4.824268341064453, [-6.2533721923828125, -3.3951644897460938])]",124439808,gpt2
A falcon is a,bird.,falcon,bird,24,"[(-6.7314605712890625, -3.3657302856445312, [-3.1991043090820312, -3.5323562622070312]), (-5.809326171875, -2.9046630859375, [-2.8726348876953125, -2.9366912841796875]), (-7.206764221191406, -3.603382110595703, [-3.0324783325195312, -4.174285888671875]), (-7.290382385253906, -3.645191192626953, [-3.907806396484375, -3.3825759887695312]), (-5.136268615722656, -2.568134307861328, [-3.1750335693359375, -1.9612350463867188])]",124439808,gpt2
A crow is a,bird.,crow,bird,25,"[(-4.397636413574219, -2.1988182067871094, [-2.7884750366210938, -1.609161376953125]), (-5.760498046875, -2.8802490234375, [-3.0230026245117188, -2.7374954223632812]), (-4.6550445556640625, -2.3275222778320312, [-3.1689376831054688, -1.4861068725585938]), (-5.887908935546875, -2.9439544677734375, [-3.3527908325195312, -2.5351181030273438]), (-5.2389068603515625, -2.6194534301757812, [-3.5986099243164062, -1.6402969360351562])]",124439808,gpt2
A hawk is a,bird.,hawk,bird,26,"[(-7.221763610839844, -3.610881805419922, [-2.6375885009765625, -4.584175109863281]), (-5.375221252441406, -2.687610626220703, [-2.6879501342773438, -2.6872711181640625]), (-5.879539489746094, -2.939769744873047, [-2.6941909790039062, -3.1853485107421875]), (-6.808753967285156, -3.404376983642578, [-2.6668701171875, -4.141883850097656]), (-5.980613708496094, -2.990306854248047, [-3.3154144287109375, -2.6651992797851562])]",124439808,gpt2
A raven is a,bird.,raven,bird,27,"[(-7.3565521240234375, -3.6782760620117188, [-4.4447479248046875, -2.91180419921875]), (-6.313987731933594, -3.156993865966797, [-3.7285308837890625, -2.5854568481445312]), (-6.1630401611328125, -3.0815200805664062, [-3.401885986328125, -2.7611541748046875]), (-8.157478332519531, -4.078739166259766, [-4.985389709472656, -3.172088623046875]), (-5.711585998535156, -2.855792999267578, [-3.25311279296875, -2.4584732055664062])]",124439808,gpt2
A goldfinch is a,bird.,goldfinch,bird,28,"[(-11.663185119628906, -5.831592559814453, [-8.516448974609375, -3.1467361450195312]), (-11.002861022949219, -5.501430511474609, [-7.9889373779296875, -3.0139236450195312]), (-10.289031982421875, -5.1445159912109375, [-7.198234558105469, -3.0907974243164062]), (-9.716552734375, -4.8582763671875, [-7.582366943359375, -2.134185791015625]), (-9.365242004394531, -4.682621002197266, [-6.652076721191406, -2.713165283203125])]",124439808,gpt2
A parrot is a,bird.,parrot,bird,29,"[(-6.1764984130859375, -3.0882492065429688, [-3.4805450439453125, -2.695953369140625]), (-7.5874481201171875, -3.7937240600585938, [-4.245231628417969, -3.3422164916992188]), (-6.9570159912109375, -3.4785079956054688, [-3.2960739135742188, -3.6609420776367188]), (-5.870155334472656, -2.935077667236328, [-2.3966140747070312, -3.473541259765625]), (-6.572685241699219, -3.2863426208496094, [-3.1772537231445312, -3.3954315185546875])]",124439808,gpt2
A sandpiper is a,bird.,sandpiper,bird,30,"[(-8.751907348632812, -4.375953674316406, [-4.757652282714844, -3.9942550659179688]), (-8.251533508300781, -4.125766754150391, [-5.099365234375, -3.1521682739257812]), (-8.848800659179688, -4.424400329589844, [-5.571052551269531, -3.2777481079101562]), (-7.898277282714844, -3.949138641357422, [-4.851722717285156, -3.0465545654296875]), (-8.532638549804688, -4.266319274902344, [-4.6205902099609375, -3.91204833984375])]",124439808,gpt2
A pheasant is a,bird.,pheasant,bird,31,"[(-8.186294555664062, -4.093147277832031, [-4.562255859375, -3.6240386962890625]), (-8.246040344238281, -4.123020172119141, [-4.6082305908203125, -3.6378097534179688]), (-8.874626159667969, -4.437313079833984, [-5.634864807128906, -3.2397613525390625]), (-8.559288024902344, -4.279644012451172, [-4.5830230712890625, -3.9762649536132812]), (-7.25164794921875, -3.625823974609375, [-3.7987899780273438, -3.4528579711914062])]",124439808,gpt2
A catbird is a,bird.,catbird,bird,32,"[(-7.232398986816406, -3.616199493408203, [-3.5793304443359375, -3.6530685424804688]), (-5.5745391845703125, -2.7872695922851562, [-2.8058547973632812, -2.7686843872070312]), (-5.925621032714844, -2.962810516357422, [-3.0746994018554688, -2.850921630859375]), (-7.005317687988281, -3.5026588439941406, [-3.9393463134765625, -3.0659713745117188]), (-4.6631927490234375, -2.3315963745117188, [-2.147186279296875, -2.5160064697265625])]",124439808,gpt2
A crane is a,bird.,crane,bird,33,"[(-11.054573059082031, -5.527286529541016, [-7.314338684082031, -3.740234375]), (-11.067878723144531, -5.533939361572266, [-8.004501342773438, -3.0633773803710938]), (-9.6666259765625, -4.83331298828125, [-7.5960540771484375, -2.0705718994140625]), (-11.823646545410156, -5.911823272705078, [-8.406242370605469, -3.4174041748046875]), (-10.954254150390625, -5.4771270751953125, [-7.574577331542969, -3.3796768188476562])]",124439808,gpt2
An albatross is a,bird.,albatross,bird,34,"[(-8.712837219238281, -4.356418609619141, [-5.462074279785156, -3.250762939453125]), (-9.244857788085938, -4.622428894042969, [-6.196144104003906, -3.0487136840820312]), (-7.863655090332031, -3.9318275451660156, [-4.347991943359375, -3.5156631469726562]), (-8.093017578125, -4.0465087890625, [-4.581138610839844, -3.5118789672851562]), (-7.568885803222656, -3.784442901611328, [-4.350677490234375, -3.2182083129882812])]",124439808,gpt2
