preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Books are,toys.,books,toy,60,"[(-12.386558532714844, -6.193279266357422, [-10.567249298095703, -1.8193092346191406]), (-12.4112548828125, -6.20562744140625, [-10.055118560791016, -2.3561363220214844]), (-12.885208129882812, -6.442604064941406, [-11.274250030517578, -1.6109580993652344]), (-11.954940795898438, -5.977470397949219, [-10.196617126464844, -1.7583236694335938]), (-13.320697784423828, -6.660348892211914, [-11.996070861816406, -1.3246269226074219])]",81912576,distilgpt2
A robin is a,bird.,robin,bird,1,"[(-9.455482482910156, -4.727741241455078, [-8.24869155883789, -1.2067909240722656]), (-9.509017944335938, -4.754508972167969, [-7.923328399658203, -1.5856895446777344]), (-10.67227554321289, -5.336137771606445, [-8.223716735839844, -2.448558807373047]), (-11.140666961669922, -5.570333480834961, [-7.874591827392578, -3.2660751342773438]), (-8.227943420410156, -4.113971710205078, [-6.382343292236328, -1.8456001281738281])]",81912576,distilgpt2
A sparrow is a,bird.,sparrow,bird,2,"[(-8.408878326416016, -4.204439163208008, [-4.984039306640625, -3.4248390197753906]), (-7.476409912109375, -3.7382049560546875, [-4.588172912597656, -2.8882369995117188]), (-9.787914276123047, -4.893957138061523, [-5.241367340087891, -4.546546936035156]), (-8.356735229492188, -4.178367614746094, [-5.472160339355469, -2.8845748901367188]), (-7.945720672607422, -3.972860336303711, [-5.264472961425781, -2.6812477111816406])]",81912576,distilgpt2
A bluejay is a,bird.,bluejay,bird,3,"[(-8.414852142333984, -4.207426071166992, [-5.985134124755859, -2.429718017578125]), (-9.76375961303711, -4.881879806518555, [-6.880260467529297, -2.8834991455078125]), (-8.430179595947266, -4.215089797973633, [-6.119808197021484, -2.3103713989257812]), (-8.347541809082031, -4.173770904541016, [-5.905330657958984, -2.442211151123047]), (-8.359554290771484, -4.179777145385742, [-5.802330017089844, -2.5572242736816406])]",81912576,distilgpt2
A bluebird is a,bird.,bluebird,bird,4,"[(-5.487384796142578, -2.743692398071289, [-3.2930526733398438, -2.1943321228027344]), (-5.536079406738281, -2.7680397033691406, [-3.6125640869140625, -1.9235153198242188]), (-4.863933563232422, -2.431966781616211, [-2.856170654296875, -2.007762908935547]), (-6.9190521240234375, -3.4595260620117188, [-3.5164718627929688, -3.4025802612304688]), (-6.834007263183594, -3.417003631591797, [-4.0293731689453125, -2.8046340942382812])]",81912576,distilgpt2
A canary is a,bird.,canary,bird,5,"[(-7.500946044921875, -3.7504730224609375, [-5.280521392822266, -2.2204246520996094]), (-9.572811126708984, -4.786405563354492, [-6.09686279296875, -3.4759483337402344]), (-9.09710693359375, -4.548553466796875, [-7.009086608886719, -2.0880203247070312]), (-9.767196655273438, -4.883598327636719, [-7.182041168212891, -2.585155487060547]), (-10.211559295654297, -5.105779647827148, [-7.060855865478516, -3.1507034301757812])]",81912576,distilgpt2
A blackbird is a,bird.,blackbird,bird,6,"[(-8.841957092285156, -4.420978546142578, [-4.310523986816406, -4.53143310546875]), (-6.148044586181641, -3.0740222930908203, [-4.052257537841797, -2.0957870483398438]), (-6.659812927246094, -3.329906463623047, [-3.713947296142578, -2.9458656311035156]), (-6.150203704833984, -3.075101852416992, [-3.142467498779297, -3.0077362060546875]), (-5.546333312988281, -2.7731666564941406, [-3.0605125427246094, -2.485820770263672])]",81912576,distilgpt2
A dove is a,bird.,dove,bird,7,"[(-7.972602844238281, -3.9863014221191406, [-4.434196472167969, -3.5384063720703125]), (-6.374958038330078, -3.187479019165039, [-3.9835128784179688, -2.3914451599121094]), (-6.980045318603516, -3.490022659301758, [-4.45050048828125, -2.5295448303222656]), (-7.733631134033203, -3.8668155670166016, [-4.718902587890625, -3.014728546142578]), (-7.445903778076172, -3.722951889038086, [-4.868007659912109, -2.5778961181640625])]",81912576,distilgpt2
A lark is a,bird.,lark,bird,8,"[(-9.786689758300781, -4.893344879150391, [-7.001476287841797, -2.7852134704589844]), (-9.927017211914062, -4.963508605957031, [-7.26751708984375, -2.6595001220703125]), (-8.747516632080078, -4.373758316040039, [-6.128349304199219, -2.6191673278808594]), (-8.392616271972656, -4.196308135986328, [-5.477039337158203, -2.915576934814453]), (-8.418937683105469, -4.209468841552734, [-5.5431060791015625, -2.8758316040039062])]",81912576,distilgpt2
A swallow is a,bird.,swallow,bird,9,"[(-9.767642974853516, -4.883821487426758, [-7.454742431640625, -2.3129005432128906]), (-8.642539978027344, -4.321269989013672, [-6.287574768066406, -2.3549652099609375]), (-9.44110107421875, -4.720550537109375, [-6.808589935302734, -2.6325111389160156]), (-8.791603088378906, -4.395801544189453, [-5.8972625732421875, -2.8943405151367188]), (-7.899898529052734, -3.949949264526367, [-6.245128631591797, -1.6547698974609375])]",81912576,distilgpt2
A parakeet is a,bird.,parakeet,bird,10,"[(-7.999225616455078, -3.999612808227539, [-5.531257629394531, -2.467967987060547]), (-8.518115997314453, -4.259057998657227, [-5.455028533935547, -3.0630874633789062]), (-10.065933227539062, -5.032966613769531, [-6.788516998291016, -3.277416229248047]), (-8.562198638916016, -4.281099319458008, [-5.907550811767578, -2.6546478271484375]), (-8.280776977539062, -4.140388488769531, [-4.440471649169922, -3.8403053283691406])]",81912576,distilgpt2
An oriole is a,bird.,oriole,bird,11,"[(-8.037864685058594, -4.018932342529297, [-5.080341339111328, -2.9575233459472656]), (-7.4888916015625, -3.74444580078125, [-5.528785705566406, -1.9601058959960938]), (-8.368911743164062, -4.184455871582031, [-5.4649810791015625, -2.9039306640625]), (-7.512176513671875, -3.7560882568359375, [-4.50982666015625, -3.002349853515625]), (-8.475933074951172, -4.237966537475586, [-5.870452880859375, -2.605480194091797])]",81912576,distilgpt2
A mockingbird is a,bird.,mockingbird,bird,12,"[(-9.513553619384766, -4.756776809692383, [-5.0926513671875, -4.420902252197266]), (-7.8790435791015625, -3.9395217895507812, [-4.030311584472656, -3.8487319946289062]), (-9.997577667236328, -4.998788833618164, [-6.243598937988281, -3.753978729248047]), (-9.739006042480469, -4.869503021240234, [-6.230476379394531, -3.5085296630859375]), (-8.727039337158203, -4.363519668579102, [-4.731548309326172, -3.9954910278320312])]",81912576,distilgpt2
A redbird is a,bird.,redbird,bird,13,"[(-6.684833526611328, -3.342416763305664, [-3.4718780517578125, -3.2129554748535156]), (-6.713542938232422, -3.356771469116211, [-3.3073043823242188, -3.406238555908203]), (-9.29018783569336, -4.64509391784668, [-4.969459533691406, -4.320728302001953]), (-7.297512054443359, -3.6487560272216797, [-2.97381591796875, -4.323696136474609]), (-7.214786529541016, -3.607393264770508, [-2.646636962890625, -4.568149566650391])]",81912576,distilgpt2
A wren is a,bird.,wren,bird,14,"[(-9.67562484741211, -4.837812423706055, [-7.845481872558594, -1.8301429748535156]), (-9.903541564941406, -4.951770782470703, [-7.1930694580078125, -2.7104721069335938]), (-10.233673095703125, -5.1168365478515625, [-7.932750701904297, -2.300922393798828]), (-9.967720031738281, -4.983860015869141, [-7.689781188964844, -2.2779388427734375]), (-10.344017028808594, -5.172008514404297, [-7.736934661865234, -2.6070823669433594])]",81912576,distilgpt2
A finch is a,bird.,finch,bird,15,"[(-8.906173706054688, -4.453086853027344, [-6.380790710449219, -2.5253829956054688]), (-8.220760345458984, -4.110380172729492, [-5.460529327392578, -2.7602310180664062]), (-7.98187255859375, -3.990936279296875, [-6.136543273925781, -1.8453292846679688]), (-7.846046447753906, -3.923023223876953, [-6.094562530517578, -1.7514839172363281]), (-8.431488037109375, -4.2157440185546875, [-6.1388397216796875, -2.2926483154296875])]",81912576,distilgpt2
A starling is a,bird.,starling,bird,16,"[(-8.372940063476562, -4.186470031738281, [-5.910129547119141, -2.462810516357422]), (-8.394805908203125, -4.1974029541015625, [-4.919273376464844, -3.4755325317382812]), (-9.05361557006836, -4.52680778503418, [-5.915946960449219, -3.1376686096191406]), (-8.167827606201172, -4.083913803100586, [-5.385749816894531, -2.7820777893066406]), (-10.18997573852539, -5.094987869262695, [-5.946723937988281, -4.243251800537109])]",81912576,distilgpt2
A cardinal is a,bird.,cardinal,bird,17,"[(-10.619342803955078, -5.309671401977539, [-8.24087142944336, -2.3784713745117188]), (-9.165424346923828, -4.582712173461914, [-7.35693359375, -1.8084907531738281]), (-7.089027404785156, -3.544513702392578, [-5.528270721435547, -1.5607566833496094]), (-9.194469451904297, -4.597234725952148, [-7.420623779296875, -1.7738456726074219]), (-9.057376861572266, -4.528688430786133, [-6.949317932128906, -2.1080589294433594])]",81912576,distilgpt2
An eagle is a,bird.,eagle,bird,18,"[(-5.848903656005859, -2.9244518280029297, [-3.1108245849609375, -2.738079071044922]), (-4.936923980712891, -2.4684619903564453, [-3.249767303466797, -1.6871566772460938]), (-5.6103363037109375, -2.8051681518554688, [-3.0448837280273438, -2.5654525756835938]), (-4.741542816162109, -2.3707714080810547, [-2.2686729431152344, -2.472869873046875]), (-5.595130920410156, -2.797565460205078, [-2.7267608642578125, -2.8683700561523438])]",81912576,distilgpt2
A hummingbird is a,bird.,hummingbird,bird,19,"[(-6.739143371582031, -3.3695716857910156, [-2.6090736389160156, -4.130069732666016]), (-7.420616149902344, -3.710308074951172, [-2.9984054565429688, -4.422210693359375]), (-8.06290054321289, -4.031450271606445, [-2.947437286376953, -5.1154632568359375]), (-7.949169158935547, -3.9745845794677734, [-3.876293182373047, -4.0728759765625]), (-7.821765899658203, -3.9108829498291016, [-3.302764892578125, -4.519001007080078])]",81912576,distilgpt2
A seagull is a,bird.,seagull,bird,20,"[(-8.030223846435547, -4.015111923217773, [-4.668216705322266, -3.3620071411132812]), (-7.515205383300781, -3.7576026916503906, [-4.675575256347656, -2.839630126953125]), (-7.30291748046875, -3.651458740234375, [-4.355403900146484, -2.9475135803222656]), (-6.944873809814453, -3.4724369049072266, [-4.946441650390625, -1.9984321594238281]), (-8.045143127441406, -4.022571563720703, [-4.668464660644531, -3.376678466796875])]",81912576,distilgpt2
A woodpecker is a,bird.,woodpecker,bird,21,"[(-8.696250915527344, -4.348125457763672, [-6.020832061767578, -2.6754188537597656]), (-8.072097778320312, -4.036048889160156, [-4.498622894287109, -3.573474884033203]), (-8.666038513183594, -4.333019256591797, [-5.261554718017578, -3.4044837951660156]), (-7.203296661376953, -3.6016483306884766, [-5.358852386474609, -1.8444442749023438]), (-8.270099639892578, -4.135049819946289, [-5.360931396484375, -2.909168243408203])]",81912576,distilgpt2
A pigeon is a,bird.,pigeon,bird,22,"[(-5.5132904052734375, -2.7566452026367188, [-3.3687286376953125, -2.144561767578125]), (-5.529788970947266, -2.764894485473633, [-3.1486282348632812, -2.3811607360839844]), (-3.83233642578125, -1.916168212890625, [-2.28961181640625, -1.542724609375]), (-4.763935089111328, -2.381967544555664, [-2.8814926147460938, -1.8824424743652344]), (-5.371326446533203, -2.6856632232666016, [-3.4400634765625, -1.9312629699707031])]",81912576,distilgpt2
A thrush is a,bird.,thrush,bird,23,"[(-9.48990249633789, -4.744951248168945, [-7.445735931396484, -2.0441665649414062]), (-11.369365692138672, -5.684682846069336, [-7.935249328613281, -3.4341163635253906]), (-11.690250396728516, -5.845125198364258, [-8.884483337402344, -2.805767059326172]), (-10.635902404785156, -5.317951202392578, [-7.126796722412109, -3.509105682373047]), (-11.340251922607422, -5.670125961303711, [-8.330581665039062, -3.0096702575683594])]",81912576,distilgpt2
A falcon is a,bird.,falcon,bird,24,"[(-8.198493957519531, -4.099246978759766, [-5.154117584228516, -3.0443763732910156]), (-7.2760162353515625, -3.6380081176757812, [-4.125484466552734, -3.150531768798828]), (-7.801612854003906, -3.900806427001953, [-5.188026428222656, -2.61358642578125]), (-6.414161682128906, -3.207080841064453, [-3.090576171875, -3.3235855102539062]), (-7.420745849609375, -3.7103729248046875, [-4.050548553466797, -3.370197296142578])]",81912576,distilgpt2
A crow is a,bird.,crow,bird,25,"[(-5.5959320068359375, -2.7979660034179688, [-4.120109558105469, -1.4758224487304688]), (-5.964653015136719, -2.9823265075683594, [-3.4133567810058594, -2.5512962341308594]), (-5.626102447509766, -2.813051223754883, [-3.4916839599609375, -2.134418487548828]), (-5.387645721435547, -2.6938228607177734, [-3.6460227966308594, -1.7416229248046875]), (-5.723785400390625, -2.8618927001953125, [-3.4395599365234375, -2.2842254638671875])]",81912576,distilgpt2
A hawk is a,bird.,hawk,bird,26,"[(-6.338916778564453, -3.1694583892822266, [-3.8537063598632812, -2.485210418701172]), (-6.8435516357421875, -3.4217758178710938, [-4.0239715576171875, -2.819580078125]), (-5.037025451660156, -2.518512725830078, [-2.9683799743652344, -2.068645477294922]), (-6.116863250732422, -3.058431625366211, [-3.5573883056640625, -2.5594749450683594]), (-7.751918792724609, -3.8759593963623047, [-3.6717147827148438, -4.080204010009766])]",81912576,distilgpt2
A raven is a,bird.,raven,bird,27,"[(-6.620979309082031, -3.3104896545410156, [-4.523670196533203, -2.097309112548828]), (-6.678287506103516, -3.339143753051758, [-4.577964782714844, -2.100322723388672]), (-6.594966888427734, -3.297483444213867, [-4.026008605957031, -2.568958282470703]), (-6.74493408203125, -3.372467041015625, [-5.001186370849609, -1.7437477111816406]), (-5.856697082519531, -2.9283485412597656, [-3.452136993408203, -2.404560089111328])]",81912576,distilgpt2
A goldfinch is a,bird.,goldfinch,bird,28,"[(-9.743000030517578, -4.871500015258789, [-7.232063293457031, -2.510936737060547]), (-10.930362701416016, -5.465181350708008, [-7.985645294189453, -2.9447174072265625]), (-11.20547103881836, -5.60273551940918, [-7.265560150146484, -3.939910888671875]), (-10.89358901977539, -5.446794509887695, [-7.752880096435547, -3.1407089233398438]), (-10.131210327148438, -5.065605163574219, [-6.9141845703125, -3.2170257568359375])]",81912576,distilgpt2
A parrot is a,bird.,parrot,bird,29,"[(-6.168674468994141, -3.0843372344970703, [-3.8055496215820312, -2.3631248474121094]), (-5.825130462646484, -2.912565231323242, [-4.031852722167969, -1.7932777404785156]), (-6.2697906494140625, -3.1348953247070312, [-4.341625213623047, -1.9281654357910156]), (-7.392723083496094, -3.696361541748047, [-4.635345458984375, -2.7573776245117188]), (-6.370700836181641, -3.1853504180908203, [-3.7553558349609375, -2.615345001220703])]",81912576,distilgpt2
A sandpiper is a,bird.,sandpiper,bird,30,"[(-9.3907470703125, -4.69537353515625, [-6.370658874511719, -3.0200881958007812]), (-8.98162841796875, -4.490814208984375, [-5.448436737060547, -3.533191680908203]), (-7.528144836425781, -3.7640724182128906, [-4.489208221435547, -3.0389366149902344]), (-7.1582183837890625, -3.5791091918945312, [-5.301139831542969, -1.8570785522460938]), (-8.228378295898438, -4.114189147949219, [-5.87042236328125, -2.3579559326171875])]",81912576,distilgpt2
A pheasant is a,bird.,pheasant,bird,31,"[(-8.848766326904297, -4.424383163452148, [-5.019798278808594, -3.828968048095703]), (-8.467887878417969, -4.233943939208984, [-5.399295806884766, -3.068592071533203]), (-8.0028076171875, -4.00140380859375, [-4.7356414794921875, -3.2671661376953125]), (-7.8116302490234375, -3.9058151245117188, [-5.539615631103516, -2.272014617919922]), (-7.440349578857422, -3.720174789428711, [-4.4604034423828125, -2.9799461364746094])]",81912576,distilgpt2
A catbird is a,bird.,catbird,bird,32,"[(-7.239307403564453, -3.6196537017822266, [-4.6935577392578125, -2.5457496643066406]), (-6.896556854248047, -3.4482784271240234, [-4.097404479980469, -2.799152374267578]), (-8.90024185180664, -4.45012092590332, [-4.736072540283203, -4.1641693115234375]), (-7.277519226074219, -3.6387596130371094, [-4.259731292724609, -3.0177879333496094]), (-7.363864898681641, -3.6819324493408203, [-4.625141143798828, -2.7387237548828125])]",81912576,distilgpt2
A crane is a,bird.,crane,bird,33,"[(-11.465347290039062, -5.732673645019531, [-8.474491119384766, -2.990856170654297]), (-10.246936798095703, -5.123468399047852, [-6.935279846191406, -3.311656951904297]), (-10.147926330566406, -5.073963165283203, [-7.763572692871094, -2.3843536376953125]), (-10.596996307373047, -5.298498153686523, [-7.9480743408203125, -2.6489219665527344]), (-9.779800415039062, -4.889900207519531, [-7.1736602783203125, -2.60614013671875])]",81912576,distilgpt2
