preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A tennis racket is a,toy.,tennis racket,toy,59,"[(-5.455942630767822, -2.727971315383911, [-5.415176868438721, -0.04076576232910156]), (-5.570122241973877, -2.7850611209869385, [-5.547001361846924, -0.023120880126953125]), (-4.662484169006348, -2.331242084503174, [-4.616114616394043, -0.04636955261230469]), (-4.163558006286621, -2.0817790031433105, [-4.1385602951049805, -0.024997711181640625]), (-4.496394634246826, -2.248197317123413, [-4.4663825035095215, -0.030012130737304688])]",109514298,bert-base-uncased
Books are,toys.,books,toy,60,"[(-7.962485313415527, -3.9812426567077637, [-7.844325065612793, -0.11816024780273438]), (-8.799898147583008, -4.399949073791504, [-8.713712692260742, -0.08618545532226562]), (-7.860143661499023, -3.9300718307495117, [-7.719003677368164, -0.14113998413085938]), (-6.88383150100708, -3.44191575050354, [-6.804646015167236, -0.07918548583984375]), (-8.141642570495605, -4.070821285247803, [-8.07736873626709, -0.06427383422851562])]",109514298,bert-base-uncased
A robin is a,bird.,robin,bird,1,"[(-2.9080657958984375, -1.4540328979492188, [-2.813465118408203, -0.09460067749023438]), (-2.918933391571045, -1.4594666957855225, [-2.866881847381592, -0.052051544189453125]), (-1.4303865432739258, -0.7151932716369629, [-1.3646268844604492, -0.06575965881347656]), (-1.421311378479004, -0.710655689239502, [-1.264662742614746, -0.1566486358642578]), (-1.247614860534668, -0.623807430267334, [-1.1553831100463867, -0.09223175048828125])]",109514298,bert-base-uncased
A sparrow is a,bird.,sparrow,bird,2,"[(-2.296894073486328, -1.148447036743164, [-2.226137161254883, -0.07075691223144531]), (-1.7551136016845703, -0.8775568008422852, [-1.6793365478515625, -0.07577705383300781]), (-1.3679418563842773, -0.6839709281921387, [-1.303523063659668, -0.06441879272460938]), (-0.950164794921875, -0.4750823974609375, [-0.8737354278564453, -0.07642936706542969]), (-1.2439279556274414, -0.6219639778137207, [-1.199488639831543, -0.04443931579589844])]",109514298,bert-base-uncased
A bluejay is a,bird.,bluejay,bird,3,"[(-1.824559211730957, -0.9122796058654785, [-1.7964353561401367, -0.028123855590820312]), (-4.557584285736084, -2.278792142868042, [-4.536561489105225, -0.021022796630859375]), (-3.9800848960876465, -1.9900424480438232, [-3.9443259239196777, -0.03575897216796875]), (-3.265076160430908, -1.632538080215454, [-3.2221322059631348, -0.04294395446777344]), (-1.6976261138916016, -0.8488130569458008, [-1.6290321350097656, -0.06859397888183594])]",109514298,bert-base-uncased
A bluebird is a,bird.,bluebird,bird,4,"[(-0.22206497192382812, -0.11103248596191406, [-0.18106460571289062, -0.0410003662109375]), (-0.36164093017578125, -0.18082046508789062, [-0.3122749328613281, -0.049365997314453125]), (-0.5488100051879883, -0.27440500259399414, [-0.49170970916748047, -0.05710029602050781]), (-0.0874032974243164, -0.0437016487121582, [-0.04028797149658203, -0.047115325927734375]), (-0.3261871337890625, -0.16309356689453125, [-0.20961570739746094, -0.11657142639160156])]",109514298,bert-base-uncased
A canary is a,bird.,canary,bird,5,"[(-0.6794948577880859, -0.33974742889404297, [-0.6201114654541016, -0.059383392333984375]), (-3.233612060546875, -1.6168060302734375, [-3.1827239990234375, -0.0508880615234375]), (-2.112060546875, -1.0560302734375, [-2.0548744201660156, -0.057186126708984375]), (-1.1044015884399414, -0.5522007942199707, [-1.0634374618530273, -0.04096412658691406]), (-2.638655662536621, -1.3193278312683105, [-2.587742805480957, -0.05091285705566406])]",109514298,bert-base-uncased
A blackbird is a,bird.,blackbird,bird,6,"[(-0.2394723892211914, -0.1197361946105957, [-0.14171314239501953, -0.09775924682617188]), (-0.7944955825805664, -0.3972477912902832, [-0.7208242416381836, -0.07367134094238281]), (-0.27593994140625, -0.137969970703125, [-0.1313190460205078, -0.1446208953857422]), (-0.4600200653076172, -0.2300100326538086, [-0.40416908264160156, -0.055850982666015625]), (-0.2288379669189453, -0.11441898345947266, [-0.13513946533203125, -0.09369850158691406])]",109514298,bert-base-uncased
A dove is a,bird.,dove,bird,7,"[(-1.044900894165039, -0.5224504470825195, [-0.9974308013916016, -0.0474700927734375]), (-1.9525556564331055, -0.9762778282165527, [-1.9087533950805664, -0.04380226135253906]), (-0.45465564727783203, -0.22732782363891602, [-0.3675508499145508, -0.08710479736328125]), (-0.6259241104125977, -0.31296205520629883, [-0.5406560897827148, -0.08526802062988281]), (-1.6642351150512695, -0.8321175575256348, [-1.601588249206543, -0.06264686584472656])]",109514298,bert-base-uncased
A lark is a,bird.,lark,bird,8,"[(-3.081389904022217, -1.5406949520111084, [-2.9800524711608887, -0.10133743286132812]), (-2.6954593658447266, -1.3477296829223633, [-2.628908157348633, -0.06655120849609375]), (-3.2649641036987305, -1.6324820518493652, [-3.1710119247436523, -0.09395217895507812]), (-3.4047422409057617, -1.7023711204528809, [-3.254422187805176, -0.15032005310058594]), (-1.8374042510986328, -0.9187021255493164, [-1.7411270141601562, -0.09627723693847656])]",109514298,bert-base-uncased
A swallow is a,bird.,swallow,bird,9,"[(-4.680188179016113, -2.3400940895080566, [-4.5396623611450195, -0.14052581787109375]), (-5.841799259185791, -2.9208996295928955, [-5.789051532745361, -0.05274772644042969]), (-4.39472770690918, -2.19736385345459, [-4.3582000732421875, -0.03652763366699219]), (-5.925583362579346, -2.962791681289673, [-5.865112781524658, -0.0604705810546875]), (-5.531748294830322, -2.765874147415161, [-5.437811374664307, -0.09393692016601562])]",109514298,bert-base-uncased
A parakeet is a,bird.,parakeet,bird,10,"[(-0.9039306640625, -0.45196533203125, [-0.8000698089599609, -0.10386085510253906]), (-1.1357498168945312, -0.5678749084472656, [-1.0903434753417969, -0.045406341552734375]), (-0.8204221725463867, -0.41021108627319336, [-0.748326301574707, -0.07209587097167969]), (-1.6700620651245117, -0.8350310325622559, [-1.622624397277832, -0.04743766784667969]), (-1.194295883178711, -0.5971479415893555, [-1.0787315368652344, -0.11556434631347656])]",109514298,bert-base-uncased
An oriole is a,bird.,oriole,bird,11,"[(-3.293076515197754, -1.646538257598877, [-3.27498722076416, -0.01808929443359375]), (-4.786312103271484, -2.393156051635742, [-4.716035842895508, -0.07027626037597656]), (-5.420637607574463, -2.7103188037872314, [-5.37144136428833, -0.04919624328613281]), (-7.283511638641357, -3.6417558193206787, [-7.212552547454834, -0.07095909118652344]), (-9.16318416595459, -4.581592082977295, [-9.126812934875488, -0.03637123107910156])]",109514298,bert-base-uncased
A mockingbird is a,bird.,mockingbird,bird,12,"[(-0.5697593688964844, -0.2848796844482422, [-0.5269126892089844, -0.0428466796875]), (-0.3420867919921875, -0.17104339599609375, [-0.2585296630859375, -0.08355712890625]), (-0.2566642761230469, -0.12833213806152344, [-0.21477508544921875, -0.041889190673828125]), (-1.9165477752685547, -0.9582738876342773, [-1.8754291534423828, -0.041118621826171875]), (-0.6895179748535156, -0.3447589874267578, [-0.66278076171875, -0.026737213134765625])]",109514298,bert-base-uncased
A redbird is a,bird.,redbird,bird,13,"[(-0.5466527938842773, -0.27332639694213867, [-0.5152254104614258, -0.03142738342285156]), (-0.32201099395751953, -0.16100549697875977, [-0.2689638137817383, -0.05304718017578125]), (-0.3887491226196289, -0.19437456130981445, [-0.26480770111083984, -0.12394142150878906]), (-0.2919750213623047, -0.14598751068115234, [-0.243927001953125, -0.04804801940917969]), (-0.43050479888916016, -0.21525239944458008, [-0.3609189987182617, -0.06958580017089844])]",109514298,bert-base-uncased
A wren is a,bird.,wren,bird,14,"[(-1.7888975143432617, -0.8944487571716309, [-1.7303133010864258, -0.05858421325683594]), (-3.884080410003662, -1.942040205001831, [-3.7852797508239746, -0.0988006591796875]), (-2.6910924911499023, -1.3455462455749512, [-2.5353269577026367, -0.15576553344726562]), (-2.3865766525268555, -1.1932883262634277, [-2.320075035095215, -0.06650161743164062]), (-1.88031005859375, -0.940155029296875, [-1.8332538604736328, -0.04705619812011719])]",109514298,bert-base-uncased
A finch is a,bird.,finch,bird,15,"[(-1.8852415084838867, -0.9426207542419434, [-1.7508535385131836, -0.13438796997070312]), (-1.2446317672729492, -0.6223158836364746, [-1.1914472579956055, -0.05318450927734375]), (-1.3142585754394531, -0.6571292877197266, [-1.246896743774414, -0.06736183166503906]), (-2.1845970153808594, -1.0922985076904297, [-2.079488754272461, -0.10510826110839844]), (-1.4645881652832031, -0.7322940826416016, [-1.3679637908935547, -0.09662437438964844])]",109514298,bert-base-uncased
A starling is a,bird.,starling,bird,16,"[(-2.461345672607422, -1.230672836303711, [-2.389118194580078, -0.07222747802734375]), (-2.560525894165039, -1.2802629470825195, [-2.4906539916992188, -0.06987190246582031]), (-0.7518310546875, -0.37591552734375, [-0.6613368988037109, -0.09049415588378906]), (-1.2006921768188477, -0.6003460884094238, [-1.1633291244506836, -0.03736305236816406]), (-1.3357315063476562, -0.6678657531738281, [-1.2806663513183594, -0.055065155029296875])]",109514298,bert-base-uncased
A cardinal is a,bird.,cardinal,bird,17,"[(-7.637537479400635, -3.8187687397003174, [-7.540144443511963, -0.09739303588867188]), (-8.314248085021973, -4.157124042510986, [-8.233441352844238, -0.08080673217773438]), (-6.331419467926025, -3.1657097339630127, [-6.181702136993408, -0.1497173309326172]), (-6.819187164306641, -3.4095935821533203, [-6.750371932983398, -0.06881523132324219]), (-7.786267280578613, -3.8931336402893066, [-7.587445259094238, -0.198822021484375])]",109514298,bert-base-uncased
An eagle is a,bird.,eagle,bird,18,"[(-2.257701873779297, -1.1288509368896484, [-2.1769180297851562, -0.08078384399414062]), (-1.3342885971069336, -0.6671442985534668, [-1.2895536422729492, -0.044734954833984375]), (-1.461069107055664, -0.730534553527832, [-1.416543960571289, -0.044525146484375]), (-1.4011154174804688, -0.7005577087402344, [-1.3612098693847656, -0.039905548095703125]), (-0.8232831954956055, -0.41164159774780273, [-0.7678041458129883, -0.05547904968261719])]",109514298,bert-base-uncased
A hummingbird is a,bird.,hummingbird,bird,19,"[(-0.43466854095458984, -0.21733427047729492, [-0.3959512710571289, -0.03871726989746094]), (-0.45074462890625, -0.225372314453125, [-0.3783760070800781, -0.07236862182617188]), (-0.8091611862182617, -0.40458059310913086, [-0.762028694152832, -0.04713249206542969]), (-0.12826156616210938, -0.06413078308105469, [-0.09674835205078125, -0.031513214111328125]), (-0.4143381118774414, -0.2071690559387207, [-0.33881664276123047, -0.07552146911621094])]",109514298,bert-base-uncased
A seagull is a,bird.,seagull,bird,20,"[(-2.780571937561035, -1.3902859687805176, [-2.731614112854004, -0.04895782470703125]), (-1.842477798461914, -0.921238899230957, [-1.8047428131103516, -0.0377349853515625]), (-1.5036611557006836, -0.7518305778503418, [-1.456751823425293, -0.046909332275390625]), (-1.2604398727416992, -0.6302199363708496, [-1.2079992294311523, -0.052440643310546875]), (-1.5982961654663086, -0.7991480827331543, [-1.514704704284668, -0.08359146118164062])]",109514298,bert-base-uncased
A woodpecker is a,bird.,woodpecker,bird,21,"[(-0.32938098907470703, -0.16469049453735352, [-0.2971525192260742, -0.03222846984863281]), (-1.901148796081543, -0.9505743980407715, [-1.810011863708496, -0.09113693237304688]), (-0.9426107406616211, -0.47130537033081055, [-0.8176050186157227, -0.12500572204589844]), (-0.6771001815795898, -0.3385500907897949, [-0.6491918563842773, -0.0279083251953125]), (-2.5053844451904297, -1.2526922225952148, [-2.3624134063720703, -0.14297103881835938])]",109514298,bert-base-uncased
A pigeon is a,bird.,pigeon,bird,22,"[(-1.460042953491211, -0.7300214767456055, [-1.3759899139404297, -0.08405303955078125]), (-3.727829933166504, -1.863914966583252, [-3.6625967025756836, -0.06523323059082031]), (-2.9275522232055664, -1.4637761116027832, [-2.8381052017211914, -0.089447021484375]), (-3.400515556335449, -1.7002577781677246, [-3.342982292175293, -0.05753326416015625]), (-0.8689050674438477, -0.43445253372192383, [-0.7667703628540039, -0.10213470458984375])]",109514298,bert-base-uncased
A thrush is a,bird.,thrush,bird,23,"[(-2.1241893768310547, -1.0620946884155273, [-2.062999725341797, -0.06118965148925781]), (-0.37354087829589844, -0.18677043914794922, [-0.27423095703125, -0.09930992126464844]), (-2.0160160064697266, -1.0080080032348633, [-1.9822006225585938, -0.03381538391113281]), (-0.24742412567138672, -0.12371206283569336, [-0.1730813980102539, -0.07434272766113281]), (-2.7710790634155273, -1.3855395317077637, [-2.701931953430176, -0.06914710998535156])]",109514298,bert-base-uncased
A falcon is a,bird.,falcon,bird,24,"[(-1.2660789489746094, -0.6330394744873047, [-1.1164207458496094, -0.149658203125]), (-0.7364263534545898, -0.3682131767272949, [-0.6704778671264648, -0.065948486328125]), (-0.7105045318603516, -0.3552522659301758, [-0.65826416015625, -0.05224037170410156]), (-3.000589370727539, -1.5002946853637695, [-2.925230026245117, -0.07535934448242188]), (-0.8621597290039062, -0.4310798645019531, [-0.8115558624267578, -0.05060386657714844])]",109514298,bert-base-uncased
A crow is a,bird.,crow,bird,25,"[(-1.378554344177246, -0.689277172088623, [-1.3175477981567383, -0.06100654602050781]), (-2.124298095703125, -1.0621490478515625, [-2.016572952270508, -0.10772514343261719]), (-1.5177040100097656, -0.7588520050048828, [-1.4569072723388672, -0.06079673767089844]), (-1.7967395782470703, -0.8983697891235352, [-1.6083183288574219, -0.18842124938964844]), (-0.8232860565185547, -0.41164302825927734, [-0.7712173461914062, -0.05206871032714844])]",109514298,bert-base-uncased
A hawk is a,bird.,hawk,bird,26,"[(-1.258864402770996, -0.629432201385498, [-1.2111005783081055, -0.047763824462890625]), (-2.7346715927124023, -1.3673357963562012, [-2.667567253112793, -0.06710433959960938]), (-1.8884239196777344, -0.9442119598388672, [-1.832773208618164, -0.05565071105957031]), (-1.2212448120117188, -0.6106224060058594, [-1.0688915252685547, -0.15235328674316406]), (-0.8547744750976562, -0.4273872375488281, [-0.7441501617431641, -0.11062431335449219])]",109514298,bert-base-uncased
A raven is a,bird.,raven,bird,27,"[(-1.5014686584472656, -0.7507343292236328, [-1.4351921081542969, -0.06627655029296875]), (-1.5569143295288086, -0.7784571647644043, [-1.4814081192016602, -0.07550621032714844]), (-0.9658708572387695, -0.48293542861938477, [-0.9054479598999023, -0.06042289733886719]), (-1.547469139099121, -0.7737345695495605, [-1.4979009628295898, -0.04956817626953125]), (-1.3122472763061523, -0.6561236381530762, [-1.1443891525268555, -0.16785812377929688])]",109514298,bert-base-uncased
A goldfinch is a,bird.,goldfinch,bird,28,"[(-2.9104394912719727, -1.4552197456359863, [-2.87575626373291, -0.0346832275390625]), (-2.8304691314697266, -1.4152345657348633, [-2.7677154541015625, -0.06275367736816406]), (-2.3842573165893555, -1.1921286582946777, [-2.3360185623168945, -0.04823875427246094]), (-3.752079963684082, -1.876039981842041, [-3.71999454498291, -0.032085418701171875]), (-2.945547103881836, -1.472773551940918, [-2.924957275390625, -0.020589828491210938])]",109514298,bert-base-uncased
A parrot is a,bird.,parrot,bird,29,"[(-0.4830636978149414, -0.2415318489074707, [-0.45008373260498047, -0.03297996520996094]), (-1.235067367553711, -0.6175336837768555, [-1.142608642578125, -0.09245872497558594]), (-0.46294593811035156, -0.23147296905517578, [-0.3915729522705078, -0.07137298583984375]), (-0.9230680465698242, -0.4615340232849121, [-0.8597650527954102, -0.06330299377441406]), (-0.3050117492675781, -0.15250587463378906, [-0.2233600616455078, -0.08165168762207031])]",109514298,bert-base-uncased
A sandpiper is a,bird.,sandpiper,bird,30,"[(-4.602499485015869, -2.3012497425079346, [-4.53783655166626, -0.06466293334960938]), (-3.128476142883301, -1.5642380714416504, [-3.0924978256225586, -0.03597831726074219]), (-1.7703866958618164, -0.8851933479309082, [-1.7346315383911133, -0.035755157470703125]), (-2.9509382247924805, -1.4754691123962402, [-2.808394432067871, -0.14254379272460938]), (-3.6438369750976562, -1.8219184875488281, [-3.5973663330078125, -0.04647064208984375])]",109514298,bert-base-uncased
